method,time,quantity,target_left,target_right,pairwise_rms,checkpoint_step
early_all_negative_identification,0.8125,velocity_fractional_coordinate,0,1,0.011250876821577549,400
early_all_negative_identification,0.8125,velocity_lattice_log,0,1,0.21877597272396088,400
early_all_negative_identification,0.875,state_type_logit,0,1,0.06832113862037659,400
early_all_negative_identification,0.875,state_fractional_coordinate,0,1,0.018951481208205223,400
early_all_negative_identification,0.875,state_lattice_log,0,1,0.21268011629581451,400
early_all_negative_identification,0.875,velocity_type_logit,0,1,0.06721629947423935,400
early_all_negative_identification,0.875,velocity_fractional_coordinate,0,1,0.011947437189519405,400
early_all_negative_identification,0.875,velocity_lattice_log,0,1,0.21703003346920013,400
early_all_negative_identification,0.9375,state_type_logit,0,1,0.07236053049564362,400
early_all_negative_identification,0.9375,state_fractional_coordinate,0,1,0.018738562241196632,400
early_all_negative_identification,0.9375,state_lattice_log,0,1,0.22620658576488495,400
early_all_negative_identification,0.9375,velocity_type_logit,0,1,0.06635637581348419,400
early_all_negative_identification,0.9375,velocity_fractional_coordinate,0,1,0.012488683685660362,400
early_all_negative_identification,0.9375,velocity_lattice_log,0,1,0.21553762257099152,400
early_all_negative_identification,1.0,state_type_logit,0,1,0.07634849101305008,400
early_all_negative_identification,1.0,state_fractional_coordinate,0,1,0.018494009971618652,400
early_all_negative_identification,1.0,state_lattice_log,0,1,0.23964379727840424,400
