method,time,target,own_velocity_error,shuffled_velocity_error,own_target_margin,own_target_win,condition_velocity_shift_rms
direct_irrep,0.5,6,1.1793460845947266,1.1865646839141846,0.007218599319458008,True,0.07879235595464706
direct_irrep,0.5,7,1.6897361278533936,1.884342074394226,0.19460594654083252,True,0.26243382692337036
direct_irrep,0.625,0,2.3161299228668213,1.692940354347229,-0.6231895685195923,False,0.5315440893173218
direct_irrep,0.625,1,1.9300295114517212,2.5496292114257812,0.6195996999740601,True,0.8948466181755066
direct_irrep,0.625,2,1.4563560485839844,1.851448893547058,0.39509284496307373,True,0.9942954778671265
direct_irrep,0.625,3,1.863988995552063,1.8211778402328491,-0.04281115531921387,False,0.10888427495956421
direct_irrep,0.625,4,1.9676399230957031,1.9178438186645508,-0.049796104431152344,False,0.09899243712425232
direct_irrep,0.625,5,2.3367249965667725,2.8313140869140625,0.49458909034729004,True,0.3370231091976166
direct_irrep,0.625,6,1.5877101421356201,1.5190250873565674,-0.06868505477905273,False,0.08044729381799698
direct_irrep,0.625,7,1.931771993637085,1.9390816688537598,0.007309675216674805,True,0.2186368703842163
direct_irrep,0.75,0,1.6362411975860596,1.9600186347961426,0.323777437210083,True,0.5367163419723511
direct_irrep,0.75,1,1.240513563156128,1.4696569442749023,0.22914338111877441,True,0.9154282212257385
direct_irrep,0.75,2,1.8549021482467651,4.0409650802612305,2.186062812805176,True,0.9777951836585999
direct_irrep,0.75,3,2.150911569595337,2.176841974258423,0.025930404663085938,True,0.1079426258802414
direct_irrep,0.75,4,1.8824007511138916,1.8485329151153564,-0.033867835998535156,False,0.16499130427837372
direct_irrep,0.75,5,2.7243075370788574,2.6964526176452637,-0.02785491943359375,False,0.4617231488227844
direct_irrep,0.75,6,2.3092098236083984,2.350062131881714,0.04085230827331543,True,0.08018092811107635
direct_irrep,0.75,7,1.8430874347686768,2.0094523429870605,0.1663649082183838,True,0.21710647642612457
direct_irrep,0.875,0,1.8074860572814941,2.168506622314453,0.361020565032959,True,0.5293818712234497
direct_irrep,0.875,1,1.9362000226974487,2.4767537117004395,0.5405536890029907,True,0.8286092281341553
direct_irrep,0.875,2,1.8477872610092163,2.6327271461486816,0.7849398851394653,True,1.0088906288146973
direct_irrep,0.875,3,2.6476023197174072,2.539982557296753,-0.1076197624206543,False,0.10721637308597565
direct_irrep,0.875,4,4.90352725982666,5.160185813903809,0.25665855407714844,True,0.20203009247779846
direct_irrep,0.875,5,1.3318448066711426,1.7063698768615723,0.3745250701904297,True,0.3846871256828308
direct_irrep,0.875,6,1.7978506088256836,1.7915678024291992,-0.006282806396484375,False,0.07948699593544006
direct_irrep,0.875,7,1.6231319904327393,1.5292376279830933,-0.093894362449646,False,0.22083963453769684
direct_irrep,1.0,0,2.5045008659362793,2.875885009765625,0.3713841438293457,True,0.5334643721580505
direct_irrep,1.0,1,1.8346691131591797,1.730886697769165,-0.10378241539001465,False,0.8659538626670837
direct_irrep,1.0,2,2.012641429901123,2.324949264526367,0.31230783462524414,True,1.005446195602417
direct_irrep,1.0,3,2.5485074520111084,2.4957823753356934,-0.05272507667541504,False,0.1033337414264679
direct_irrep,1.0,4,1.8002452850341797,1.721337080001831,-0.07890820503234863,False,0.16582828760147095
direct_irrep,1.0,5,2.583101272583008,2.570091724395752,-0.01300954818725586,False,0.3928474187850952
direct_irrep,1.0,6,3.3824667930603027,3.3835935592651367,0.0011267662048339844,True,0.0804327130317688
direct_irrep,1.0,7,2.5618739128112793,2.562082290649414,0.00020837783813476562,True,0.2363058626651764
stabilizer_pooling,0.0,0,2.402677059173584,2.3279995918273926,-0.0746774673461914,False,0.5221668481826782
stabilizer_pooling,0.0,1,1.4480209350585938,1.5124812126159668,0.06446027755737305,True,0.7503363490104675
stabilizer_pooling,0.0,2,3.7754464149475098,4.68739128112793,0.9119448661804199,True,0.777327299118042
stabilizer_pooling,0.0,3,2.2833070755004883,2.3416554927825928,0.05834841728210449,True,0.1715070754289627
stabilizer_pooling,0.0,4,1.6414060592651367,1.6199071407318115,-0.021498918533325195,False,0.14971472322940826
stabilizer_pooling,0.0,5,1.6914892196655273,1.1826610565185547,-0.5088281631469727,False,0.403849720954895
stabilizer_pooling,0.0,6,2.138441562652588,2.1064326763153076,-0.03200888633728027,False,0.06455063074827194
stabilizer_pooling,0.0,7,1.7172837257385254,1.6567015647888184,-0.06058216094970703,False,0.17348942160606384
stabilizer_pooling,0.125,0,1.4522100687026978,1.9486382007598877,0.49642813205718994,True,0.4573664963245392
stabilizer_pooling,0.125,1,1.9041435718536377,1.4739638566970825,-0.4301797151565552,False,0.8127079606056213
stabilizer_pooling,0.125,2,2.4549036026000977,2.5915372371673584,0.13663363456726074,True,0.8163946270942688
stabilizer_pooling,0.125,3,2.0785458087921143,2.1263091564178467,0.04776334762573242,True,0.15968351066112518
stabilizer_pooling,0.125,4,2.181419849395752,2.1641030311584473,-0.017316818237304688,False,0.1508931964635849
stabilizer_pooling,0.125,5,1.8903781175613403,2.4754581451416016,0.5850800275802612,True,0.5373724102973938
stabilizer_pooling,0.125,6,2.1481833457946777,2.04392409324646,-0.10425925254821777,False,0.07033280283212662
stabilizer_pooling,0.125,7,2.3681528568267822,2.4529337882995605,0.08478093147277832,True,0.15652862191200256
stabilizer_pooling,0.25,0,0.993027925491333,0.925453782081604,-0.067574143409729,False,0.5265241265296936
stabilizer_pooling,0.25,1,1.1979681253433228,2.4515514373779297,1.253583312034607,True,0.7918199896812439
stabilizer_pooling,0.25,2,1.2367806434631348,1.8850479125976562,0.6482672691345215,True,0.7746280431747437
stabilizer_pooling,0.25,3,1.0138899087905884,1.058327317237854,0.044437408447265625,True,0.16046300530433655
stabilizer_pooling,0.25,4,1.8783444166183472,1.8002898693084717,-0.07805454730987549,False,0.14729095995426178
stabilizer_pooling,0.25,5,1.0849825143814087,1.20564603805542,0.12066352367401123,True,0.48178932070732117
stabilizer_pooling,0.25,6,1.907442331314087,1.876761794090271,-0.030680537223815918,False,0.07213456183671951
stabilizer_pooling,0.25,7,2.2767837047576904,2.430128574371338,0.15334486961364746,True,0.15461674332618713
stabilizer_pooling,0.375,0,2.526475667953491,3.4285130500793457,0.9020373821258545,True,0.4754684567451477
stabilizer_pooling,0.375,1,1.787195086479187,2.907754421234131,1.1205593347549438,True,0.8410871624946594
stabilizer_pooling,0.375,2,0.9909581542015076,1.6059277057647705,0.6149695515632629,True,0.7886642813682556
stabilizer_pooling,0.375,3,1.7179994583129883,1.9410691261291504,0.2230696678161621,True,0.1618282049894333
stabilizer_pooling,0.375,4,1.315865397453308,1.4695310592651367,0.1536656618118286,True,0.1700945347547531
stabilizer_pooling,0.375,5,1.575783371925354,1.667215347290039,0.09143197536468506,True,0.4820907413959503
stabilizer_pooling,0.375,6,0.9818158149719238,0.9949381351470947,0.013122320175170898,True,0.06842924654483795
stabilizer_pooling,0.375,7,1.2985856533050537,1.4882700443267822,0.18968439102172852,True,0.16015087068080902
stabilizer_pooling,0.5,0,1.9838566780090332,2.157395124435425,0.1735384464263916,True,0.5288196802139282
stabilizer_pooling,0.5,1,1.9450595378875732,2.4142210483551025,0.4691615104675293,True,0.8403767943382263
stabilizer_pooling,0.5,2,1.0912020206451416,2.0350124835968018,0.9438104629516602,True,0.8025496602058411
stabilizer_pooling,0.5,3,2.097405433654785,2.0663974285125732,-0.031008005142211914,False,0.1616574227809906
stabilizer_pooling,0.5,4,2.093665838241577,2.091787338256836,-0.001878499984741211,False,0.1408107578754425
stabilizer_pooling,0.5,5,1.8369969129562378,2.4074654579162598,0.570468544960022,True,0.4070149064064026
stabilizer_pooling,0.5,6,1.3883581161499023,1.403340458869934,0.014982342720031738,True,0.07062637060880661
stabilizer_pooling,0.5,7,1.8813740015029907,2.166078567504883,0.2847045660018921,True,0.17178893089294434
stabilizer_pooling,0.625,0,2.3622424602508545,1.6547030210494995,-0.707539439201355,False,0.5000752806663513
stabilizer_pooling,0.625,1,2.022848129272461,2.9264039993286133,0.9035558700561523,True,0.7964274287223816
stabilizer_pooling,0.625,2,1.4661219120025635,1.9473841190338135,0.48126220703125,True,0.8202803730964661
stabilizer_pooling,0.625,3,1.6814184188842773,1.647925615310669,-0.0334928035736084,False,0.14701859652996063
stabilizer_pooling,0.625,4,1.8390238285064697,1.8562942743301392,0.017270445823669434,True,0.1460803598165512
stabilizer_pooling,0.625,5,2.2327287197113037,2.6176018714904785,0.3848731517791748,True,0.40119659900665283
stabilizer_pooling,0.625,6,1.5294742584228516,1.4842076301574707,-0.04526662826538086,False,0.07255078107118607
stabilizer_pooling,0.625,7,1.9062893390655518,1.9541876316070557,0.047898292541503906,True,0.1591740995645523
stabilizer_pooling,0.75,0,1.6781203746795654,1.8389770984649658,0.1608567237854004,True,0.5259273052215576
stabilizer_pooling,0.75,1,1.0498675107955933,1.5349509716033936,0.4850834608078003,True,0.8153181672096252
stabilizer_pooling,0.75,2,1.7498447895050049,2.770577907562256,1.020733118057251,True,0.8103677034378052
stabilizer_pooling,0.75,3,1.8454008102416992,1.877155065536499,0.031754255294799805,True,0.1212499812245369
stabilizer_pooling,0.75,4,1.9392977952957153,1.9515857696533203,0.01228797435760498,True,0.16851390898227692
stabilizer_pooling,0.75,5,3.0560102462768555,3.0500965118408203,-0.005913734436035156,False,0.5126784443855286
stabilizer_pooling,0.75,6,2.588240623474121,2.627351760864258,0.03911113739013672,True,0.07032003998756409
stabilizer_pooling,0.75,7,1.912848711013794,2.0636818408966064,0.1508331298828125,True,0.1643572598695755
stabilizer_pooling,0.875,0,1.6761212348937988,1.8835084438323975,0.20738720893859863,True,0.5238656401634216
stabilizer_pooling,0.875,1,1.8664511442184448,2.9581849575042725,1.0917338132858276,True,0.8014543056488037
stabilizer_pooling,0.875,2,2.142068862915039,1.7562720775604248,-0.38579678535461426,False,0.8286514282226562
stabilizer_pooling,0.875,3,2.096348762512207,2.0580973625183105,-0.038251399993896484,False,0.11226252466440201
stabilizer_pooling,0.875,4,4.993415832519531,5.33944845199585,0.34603261947631836,True,0.1554330736398697
stabilizer_pooling,0.875,5,1.2789819240570068,1.7453235387802124,0.46634161472320557,True,0.5149645805358887
stabilizer_pooling,0.875,6,1.828144907951355,1.845578670501709,0.017433762550354004,True,0.07115307450294495
stabilizer_pooling,0.875,7,1.3398888111114502,1.2961537837982178,-0.04373502731323242,False,0.15471003949642181
stabilizer_pooling,1.0,0,2.219282865524292,2.4223952293395996,0.20311236381530762,True,0.5069926381111145
stabilizer_pooling,1.0,1,1.9003164768218994,1.720650553703308,-0.1796659231185913,False,0.7960079312324524
stabilizer_pooling,1.0,2,2.212069272994995,2.410759925842285,0.19869065284729004,True,0.8178700804710388
stabilizer_pooling,1.0,3,2.7402210235595703,2.6920342445373535,-0.0481867790222168,False,0.117014080286026
stabilizer_pooling,1.0,4,1.7444067001342773,1.671720027923584,-0.07268667221069336,False,0.1447148323059082
stabilizer_pooling,1.0,5,2.7924883365631104,2.8680293560028076,0.07554101943969727,True,0.5241838693618774
stabilizer_pooling,1.0,6,3.2164483070373535,3.245900869369507,0.02945256233215332,True,0.07140713185071945
stabilizer_pooling,1.0,7,2.4324307441711426,2.5824055671691895,0.14997482299804688,True,0.1542121320962906
orbit_alignment,0.0,0,2.39443039894104,2.562602996826172,0.16817259788513184,True,0.3903588354587555
orbit_alignment,0.0,1,1.338146448135376,1.5508289337158203,0.21268248558044434,True,0.8789100646972656
orbit_alignment,0.0,2,3.8203542232513428,4.743588447570801,0.923234224319458,True,0.9699378609657288
orbit_alignment,0.0,3,2.368328809738159,2.512535572052002,0.14420676231384277,True,0.1296720802783966
orbit_alignment,0.0,4,1.7661442756652832,1.6934561729431152,-0.07268810272216797,False,0.07817211002111435
orbit_alignment,0.0,5,1.3808823823928833,1.311704158782959,-0.06917822360992432,False,0.07103332132101059
orbit_alignment,0.0,6,2.4367384910583496,2.3300962448120117,-0.10664224624633789,False,0.08575114607810974
orbit_alignment,0.0,7,1.5149563550949097,1.5321905612945557,0.017234206199645996,True,0.0881936103105545
orbit_alignment,0.125,0,1.5233230590820312,1.7916159629821777,0.2682929039001465,True,0.20922639966011047
orbit_alignment,0.125,1,2.060966968536377,1.4441595077514648,-0.6168074607849121,False,0.883592426776886
orbit_alignment,0.125,2,2.4447977542877197,2.8709239959716797,0.42612624168395996,True,1.0362762212753296
orbit_alignment,0.125,3,2.0625505447387695,2.1138830184936523,0.05133247375488281,True,0.11139294505119324
orbit_alignment,0.125,4,2.6652908325195312,2.400362968444824,-0.26492786407470703,False,0.24046218395233154
orbit_alignment,0.125,5,1.822143793106079,1.952462911605835,0.13031911849975586,True,0.15528243780136108
orbit_alignment,0.125,6,2.409632682800293,2.213982105255127,-0.19565057754516602,False,0.09511986374855042
orbit_alignment,0.125,7,2.585512638092041,2.4836645126342773,-0.10184812545776367,False,0.1356724351644516
orbit_alignment,0.25,0,0.9091857671737671,1.0545878410339355,0.14540207386016846,True,0.272073358297348
orbit_alignment,0.25,1,1.6476390361785889,2.6164770126342773,0.9688379764556885,True,0.47851449251174927
orbit_alignment,0.25,2,1.3216814994812012,1.8719673156738281,0.550285816192627,True,0.9249933362007141
orbit_alignment,0.25,3,1.0439200401306152,1.0557717084884644,0.011851668357849121,True,0.030026419088244438
orbit_alignment,0.25,4,2.0783042907714844,1.9099518060684204,-0.16835248470306396,False,0.1904734969139099
orbit_alignment,0.25,5,1.1047075986862183,1.1204291582107544,0.015721559524536133,True,0.09233717620372772
orbit_alignment,0.25,6,2.004807949066162,2.008007526397705,0.0031995773315429688,True,0.055292319506406784
orbit_alignment,0.25,7,2.311126708984375,2.311861038208008,0.0007343292236328125,True,0.12488897889852524
orbit_alignment,0.375,0,2.9793848991394043,3.558424711227417,0.5790398120880127,True,0.2543409764766693
orbit_alignment,0.375,1,1.8228920698165894,3.197368621826172,1.3744765520095825,True,0.7995490431785583
orbit_alignment,0.375,2,1.0671542882919312,1.6057496070861816,0.5385953187942505,True,0.9394978880882263
orbit_alignment,0.375,3,1.6914656162261963,1.7316619157791138,0.04019629955291748,True,0.053855836391448975
orbit_alignment,0.375,4,1.3158740997314453,1.4195960760116577,0.1037219762802124,True,0.16230303049087524
orbit_alignment,0.375,5,1.6716943979263306,1.616760492324829,-0.054933905601501465,False,0.21703310310840607
orbit_alignment,0.375,6,1.0751670598983765,1.1010576486587524,0.025890588760375977,True,0.07899521291255951
orbit_alignment,0.375,7,1.5159969329833984,1.6107993125915527,0.0948023796081543,True,0.08904632180929184
orbit_alignment,0.5,0,2.001405715942383,2.420916795730591,0.419511079788208,True,0.45293128490448
orbit_alignment,0.5,1,1.8595945835113525,2.620077610015869,0.7604830265045166,True,1.0549187660217285
orbit_alignment,0.5,2,1.0625057220458984,2.073193073272705,1.0106873512268066,True,0.8921798467636108
orbit_alignment,0.5,3,2.2977309226989746,2.4120497703552246,0.11431884765625,True,0.0953219011425972
orbit_alignment,0.5,4,2.148221969604492,2.0854289531707764,-0.06279301643371582,False,0.11005076766014099
orbit_alignment,0.5,5,1.7420614957809448,2.126311779022217,0.384250283241272,True,0.24236296117305756
orbit_alignment,0.5,6,1.368417501449585,1.4033141136169434,0.0348966121673584,True,0.09426882863044739
orbit_alignment,0.5,7,2.1678364276885986,2.163897752761841,-0.0039386749267578125,False,0.10432244837284088
orbit_alignment,0.625,0,2.0363500118255615,1.7580654621124268,-0.27828454971313477,False,0.3513951301574707
orbit_alignment,0.625,1,2.1247332096099854,2.8274917602539062,0.7027585506439209,True,0.8221372365951538
orbit_alignment,0.625,2,1.49733304977417,2.121567726135254,0.624234676361084,True,0.9896537661552429
orbit_alignment,0.625,3,1.7279441356658936,1.692753553390503,-0.035190582275390625,False,0.08510709553956985
orbit_alignment,0.625,4,1.8037279844284058,1.7605292797088623,-0.04319870471954346,False,0.2911972105503082
orbit_alignment,0.625,5,2.1979148387908936,2.387195348739624,0.18928050994873047,True,0.18793071806430817
orbit_alignment,0.625,6,1.668926477432251,1.5728175640106201,-0.09610891342163086,False,0.1068120226264
orbit_alignment,0.625,7,2.0147957801818848,1.9903242588043213,-0.024471521377563477,False,0.09114889800548553
orbit_alignment,0.75,0,1.7275043725967407,2.1371471881866455,0.4096428155899048,True,0.3689117729663849
orbit_alignment,0.75,1,1.1029235124588013,1.5225560665130615,0.41963255405426025,True,0.8571315407752991
orbit_alignment,0.75,2,1.786794900894165,2.683993339538574,0.8971984386444092,True,0.921440839767456
orbit_alignment,0.75,3,2.049604892730713,1.9219274520874023,-0.12767744064331055,False,0.10707466304302216
orbit_alignment,0.75,4,1.9189995527267456,1.904484748840332,-0.014514803886413574,False,0.36770278215408325
