method,time,quantity,target_left,target_right,pairwise_rms,checkpoint_step
original_injection,0.0,state_type_logit,0,1,0.0,400
original_injection,0.0,state_type_logit,0,2,0.0,400
original_injection,0.0,state_type_logit,0,3,0.0,400
original_injection,0.0,state_type_logit,0,4,0.0,400
original_injection,0.0,state_type_logit,0,5,0.0,400
original_injection,0.0,state_type_logit,0,6,0.0,400
original_injection,0.0,state_type_logit,0,7,0.0,400
original_injection,0.0,state_type_logit,1,2,0.0,400
original_injection,0.0,state_type_logit,1,3,0.0,400
original_injection,0.0,state_type_logit,1,4,0.0,400
original_injection,0.0,state_type_logit,1,5,0.0,400
original_injection,0.0,state_type_logit,1,6,0.0,400
original_injection,0.0,state_type_logit,1,7,0.0,400
original_injection,0.0,state_type_logit,2,3,0.0,400
original_injection,0.0,state_type_logit,2,4,0.0,400
original_injection,0.0,state_type_logit,2,5,0.0,400
original_injection,0.0,state_type_logit,2,6,0.0,400
original_injection,0.0,state_type_logit,2,7,0.0,400
original_injection,0.0,state_type_logit,3,4,0.0,400
original_injection,0.0,state_type_logit,3,5,0.0,400
original_injection,0.0,state_type_logit,3,6,0.0,400
original_injection,0.0,state_type_logit,3,7,0.0,400
original_injection,0.0,state_type_logit,4,5,0.0,400
original_injection,0.0,state_type_logit,4,6,0.0,400
original_injection,0.0,state_type_logit,4,7,0.0,400
original_injection,0.0,state_type_logit,5,6,0.0,400
original_injection,0.0,state_type_logit,5,7,0.0,400
original_injection,0.0,state_type_logit,6,7,0.0,400
original_injection,0.0,state_fractional_coordinate,0,1,0.0,400
original_injection,0.0,state_fractional_coordinate,0,2,0.0,400
original_injection,0.0,state_fractional_coordinate,0,3,0.0,400
original_injection,0.0,state_fractional_coordinate,0,4,0.0,400
original_injection,0.0,state_fractional_coordinate,0,5,0.0,400
original_injection,0.0,state_fractional_coordinate,0,6,0.0,400
original_injection,0.0,state_fractional_coordinate,0,7,0.0,400
original_injection,0.0,state_fractional_coordinate,1,2,0.0,400
original_injection,0.0,state_fractional_coordinate,1,3,0.0,400
original_injection,0.0,state_fractional_coordinate,1,4,0.0,400
original_injection,0.0,state_fractional_coordinate,1,5,0.0,400
original_injection,0.0,state_fractional_coordinate,1,6,0.0,400
original_injection,0.0,state_fractional_coordinate,1,7,0.0,400
original_injection,0.0,state_fractional_coordinate,2,3,0.0,400
original_injection,0.0,state_fractional_coordinate,2,4,0.0,400
original_injection,0.0,state_fractional_coordinate,2,5,0.0,400
original_injection,0.0,state_fractional_coordinate,2,6,0.0,400
original_injection,0.0,state_fractional_coordinate,2,7,0.0,400
original_injection,0.0,state_fractional_coordinate,3,4,0.0,400
original_injection,0.0,state_fractional_coordinate,3,5,0.0,400
original_injection,0.0,state_fractional_coordinate,3,6,0.0,400
original_injection,0.0,state_fractional_coordinate,3,7,0.0,400
original_injection,0.0,state_fractional_coordinate,4,5,0.0,400
original_injection,0.0,state_fractional_coordinate,4,6,0.0,400
original_injection,0.0,state_fractional_coordinate,4,7,0.0,400
original_injection,0.0,state_fractional_coordinate,5,6,0.0,400
original_injection,0.0,state_fractional_coordinate,5,7,0.0,400
original_injection,0.0,state_fractional_coordinate,6,7,0.0,400
original_injection,0.0,state_lattice_log,0,1,0.0,400
original_injection,0.0,state_lattice_log,0,2,0.0,400
original_injection,0.0,state_lattice_log,0,3,0.0,400
original_injection,0.0,state_lattice_log,0,4,0.0,400
original_injection,0.0,state_lattice_log,0,5,0.0,400
original_injection,0.0,state_lattice_log,0,6,0.0,400
original_injection,0.0,state_lattice_log,0,7,0.0,400
original_injection,0.0,state_lattice_log,1,2,0.0,400
original_injection,0.0,state_lattice_log,1,3,0.0,400
original_injection,0.0,state_lattice_log,1,4,0.0,400
original_injection,0.0,state_lattice_log,1,5,0.0,400
original_injection,0.0,state_lattice_log,1,6,0.0,400
original_injection,0.0,state_lattice_log,1,7,0.0,400
original_injection,0.0,state_lattice_log,2,3,0.0,400
original_injection,0.0,state_lattice_log,2,4,0.0,400
original_injection,0.0,state_lattice_log,2,5,0.0,400
original_injection,0.0,state_lattice_log,2,6,0.0,400
original_injection,0.0,state_lattice_log,2,7,0.0,400
original_injection,0.0,state_lattice_log,3,4,0.0,400
original_injection,0.0,state_lattice_log,3,5,0.0,400
original_injection,0.0,state_lattice_log,3,6,0.0,400
original_injection,0.0,state_lattice_log,3,7,0.0,400
original_injection,0.0,state_lattice_log,4,5,0.0,400
original_injection,0.0,state_lattice_log,4,6,0.0,400
original_injection,0.0,state_lattice_log,4,7,0.0,400
original_injection,0.0,state_lattice_log,5,6,0.0,400
original_injection,0.0,state_lattice_log,5,7,0.0,400
original_injection,0.0,state_lattice_log,6,7,0.0,400
original_injection,0.0,velocity_type_logit,0,1,0.12120195478200912,400
original_injection,0.0,velocity_type_logit,0,2,0.02197413146495819,400
original_injection,0.0,velocity_type_logit,0,3,0.06320452690124512,400
original_injection,0.0,velocity_type_logit,0,4,0.13663503527641296,400
original_injection,0.0,velocity_type_logit,0,5,0.07978487759828568,400
original_injection,0.0,velocity_type_logit,0,6,0.10404928028583527,400
original_injection,0.0,velocity_type_logit,0,7,0.15951453149318695,400
original_injection,0.0,velocity_type_logit,1,2,0.11098573356866837,400
original_injection,0.0,velocity_type_logit,1,3,0.10504669696092606,400
original_injection,0.0,velocity_type_logit,1,4,0.14267602562904358,400
original_injection,0.0,velocity_type_logit,1,5,0.11259140074253082,400
original_injection,0.0,velocity_type_logit,1,6,0.12077420204877853,400
original_injection,0.0,velocity_type_logit,1,7,0.15544147789478302,400
original_injection,0.0,velocity_type_logit,2,3,0.045045170933008194,400
original_injection,0.0,velocity_type_logit,2,4,0.13091565668582916,400
original_injection,0.0,velocity_type_logit,2,5,0.06597600877285004,400
original_injection,0.0,velocity_type_logit,2,6,0.09060173481702805,400
original_injection,0.0,velocity_type_logit,2,7,0.14945656061172485,400
original_injection,0.0,velocity_type_logit,3,4,0.1142493262887001,400
original_injection,0.0,velocity_type_logit,3,5,0.07216861099004745,400
original_injection,0.0,velocity_type_logit,3,6,0.09077993780374527,400
original_injection,0.0,velocity_type_logit,3,7,0.14520280063152313,400
original_injection,0.0,velocity_type_logit,4,5,0.13134314119815826,400
original_injection,0.0,velocity_type_logit,4,6,0.134657621383667,400
original_injection,0.0,velocity_type_logit,4,7,0.1503838747739792,400
original_injection,0.0,velocity_type_logit,5,6,0.026615964248776436,400
original_injection,0.0,velocity_type_logit,5,7,0.09646791219711304,400
original_injection,0.0,velocity_type_logit,6,7,0.07285100221633911,400
original_injection,0.0,velocity_fractional_coordinate,0,1,0.018666865304112434,400
original_injection,0.0,velocity_fractional_coordinate,0,2,0.01241887453943491,400
original_injection,0.0,velocity_fractional_coordinate,0,3,0.04438180476427078,400
original_injection,0.0,velocity_fractional_coordinate,0,4,0.056691110134124756,400
original_injection,0.0,velocity_fractional_coordinate,0,5,0.012859231792390347,400
original_injection,0.0,velocity_fractional_coordinate,0,6,0.01915879175066948,400
original_injection,0.0,velocity_fractional_coordinate,0,7,0.034382954239845276,400
original_injection,0.0,velocity_fractional_coordinate,1,2,0.02484467625617981,400
original_injection,0.0,velocity_fractional_coordinate,1,3,0.05042688176035881,400
original_injection,0.0,velocity_fractional_coordinate,1,4,0.05786570534110069,400
original_injection,0.0,velocity_fractional_coordinate,1,5,0.021324384957551956,400
original_injection,0.0,velocity_fractional_coordinate,1,6,0.02521154284477234,400
original_injection,0.0,velocity_fractional_coordinate,1,7,0.03748941794037819,400
original_injection,0.0,velocity_fractional_coordinate,2,3,0.03330717608332634,400
original_injection,0.0,velocity_fractional_coordinate,2,4,0.06723924726247787,400
original_injection,0.0,velocity_fractional_coordinate,2,5,0.017689533531665802,400
original_injection,0.0,velocity_fractional_coordinate,2,6,0.022540314123034477,400
original_injection,0.0,velocity_fractional_coordinate,2,7,0.036243826150894165,400
original_injection,0.0,velocity_fractional_coordinate,3,4,0.09559458494186401,400
original_injection,0.0,velocity_fractional_coordinate,3,5,0.04687729850411415,400
original_injection,0.0,velocity_fractional_coordinate,3,6,0.0493137426674366,400
original_injection,0.0,velocity_fractional_coordinate,3,7,0.05793508514761925,400
original_injection,0.0,velocity_fractional_coordinate,4,5,0.06066695600748062,400
original_injection,0.0,velocity_fractional_coordinate,4,6,0.06343991309404373,400
original_injection,0.0,velocity_fractional_coordinate,4,7,0.07168031483888626,400
original_injection,0.0,velocity_fractional_coordinate,5,6,0.006347845308482647,400
original_injection,0.0,velocity_fractional_coordinate,5,7,0.021784313023090363,400
original_injection,0.0,velocity_fractional_coordinate,6,7,0.015495982021093369,400
original_injection,0.0,velocity_lattice_log,0,1,0.802230179309845,400
original_injection,0.0,velocity_lattice_log,0,2,0.042034536600112915,400
original_injection,0.0,velocity_lattice_log,0,3,0.10520315170288086,400
original_injection,0.0,velocity_lattice_log,0,4,0.235555961728096,400
original_injection,0.0,velocity_lattice_log,0,5,0.21067623794078827,400
original_injection,0.0,velocity_lattice_log,0,6,0.28639498353004456,400
original_injection,0.0,velocity_lattice_log,0,7,0.4795992374420166,400
original_injection,0.0,velocity_lattice_log,1,2,0.7626201510429382,400
original_injection,0.0,velocity_lattice_log,1,3,0.7228890657424927,400
original_injection,0.0,velocity_lattice_log,1,4,0.5703867673873901,400
original_injection,0.0,velocity_lattice_log,1,5,0.6654180884361267,400
original_injection,0.0,velocity_lattice_log,1,6,0.6212311387062073,400
original_injection,0.0,velocity_lattice_log,1,7,0.5076407194137573,400
original_injection,0.0,velocity_lattice_log,2,3,0.073182612657547,400
original_injection,0.0,velocity_lattice_log,2,4,0.19653171300888062,400
original_injection,0.0,velocity_lattice_log,2,5,0.18242760002613068,400
original_injection,0.0,velocity_lattice_log,2,6,0.25718560814857483,400
original_injection,0.0,velocity_lattice_log,2,7,0.44792452454566956,400
original_injection,0.0,velocity_lattice_log,3,4,0.16266492009162903,400
original_injection,0.0,velocity_lattice_log,3,5,0.21001848578453064,400
original_injection,0.0,velocity_lattice_log,3,6,0.27754920721054077,400
original_injection,0.0,velocity_lattice_log,3,7,0.4551295042037964,400
original_injection,0.0,velocity_lattice_log,4,5,0.17439581453800201,400
original_injection,0.0,velocity_lattice_log,4,6,0.2026396095752716,400
original_injection,0.0,velocity_lattice_log,4,7,0.3307279646396637,400
original_injection,0.0,velocity_lattice_log,5,6,0.07635091990232468,400
original_injection,0.0,velocity_lattice_log,5,7,0.2744956910610199,400
original_injection,0.0,velocity_lattice_log,6,7,0.1995856761932373,400
original_injection,0.125,state_type_logit,0,1,0.015150243416428566,400
original_injection,0.125,state_type_logit,0,2,0.002746765036135912,400
original_injection,0.125,state_type_logit,0,3,0.00790056586265564,400
original_injection,0.125,state_type_logit,0,4,0.01707938313484192,400
original_injection,0.125,state_type_logit,0,5,0.009973105974495411,400
original_injection,0.125,state_type_logit,0,6,0.013006159104406834,400
original_injection,0.125,state_type_logit,0,7,0.01993931457400322,400
original_injection,0.125,state_type_logit,1,2,0.013873215764760971,400
original_injection,0.125,state_type_logit,1,3,0.013130833394825459,400
original_injection,0.125,state_type_logit,1,4,0.017834501340985298,400
original_injection,0.125,state_type_logit,1,5,0.014073922298848629,400
original_injection,0.125,state_type_logit,1,6,0.015096773393452168,400
original_injection,0.125,state_type_logit,1,7,0.01943018287420273,400
original_injection,0.125,state_type_logit,2,3,0.005630645900964737,400
original_injection,0.125,state_type_logit,2,4,0.016364458948373795,400
original_injection,0.125,state_type_logit,2,5,0.00824700016528368,400
original_injection,0.125,state_type_logit,2,6,0.01132521778345108,400
original_injection,0.125,state_type_logit,2,7,0.018682070076465607,400
original_injection,0.125,state_type_logit,3,4,0.014281166717410088,400
original_injection,0.125,state_type_logit,3,5,0.009021075442433357,400
original_injection,0.125,state_type_logit,3,6,0.011347494088113308,400
original_injection,0.125,state_type_logit,3,7,0.018150348216295242,400
original_injection,0.125,state_type_logit,4,5,0.016417894512414932,400
original_injection,0.125,state_type_logit,4,6,0.016832204535603523,400
original_injection,0.125,state_type_logit,4,7,0.01879798248410225,400
original_injection,0.125,state_type_logit,5,6,0.003326997859403491,400
original_injection,0.125,state_type_logit,5,7,0.012058488093316555,400
original_injection,0.125,state_type_logit,6,7,0.00910637341439724,400
original_injection,0.125,state_fractional_coordinate,0,1,0.0023333607241511345,400
original_injection,0.125,state_fractional_coordinate,0,2,0.001552353147417307,400
original_injection,0.125,state_fractional_coordinate,0,3,0.0055477130226790905,400
original_injection,0.125,state_fractional_coordinate,0,4,0.007086395286023617,400
original_injection,0.125,state_fractional_coordinate,0,5,0.0016074074665084481,400
original_injection,0.125,state_fractional_coordinate,0,6,0.002394855720922351,400
original_injection,0.125,state_fractional_coordinate,0,7,0.004297856707125902,400
original_injection,0.125,state_fractional_coordinate,1,2,0.0031055856961756945,400
original_injection,0.125,state_fractional_coordinate,1,3,0.006303359288722277,400
original_injection,0.125,state_fractional_coordinate,1,4,0.0072332145646214485,400
original_injection,0.125,state_fractional_coordinate,1,5,0.002665552543476224,400
original_injection,0.125,state_fractional_coordinate,1,6,0.0031514461152255535,400
original_injection,0.125,state_fractional_coordinate,1,7,0.004686160944402218,400
original_injection,0.125,state_fractional_coordinate,2,3,0.004163392819464207,400
original_injection,0.125,state_fractional_coordinate,2,4,0.008404908701777458,400
original_injection,0.125,state_fractional_coordinate,2,5,0.002211189130321145,400
original_injection,0.125,state_fractional_coordinate,2,6,0.002817542525008321,400
original_injection,0.125,state_fractional_coordinate,2,7,0.0045304554514586926,400
original_injection,0.125,state_fractional_coordinate,3,4,0.011949324049055576,400
original_injection,0.125,state_fractional_coordinate,3,5,0.005859656725078821,400
original_injection,0.125,state_fractional_coordinate,3,6,0.006164222024381161,400
original_injection,0.125,state_fractional_coordinate,3,7,0.007241866551339626,400
original_injection,0.125,state_fractional_coordinate,4,5,0.00758337089791894,400
original_injection,0.125,state_fractional_coordinate,4,6,0.007929990999400616,400
original_injection,0.125,state_fractional_coordinate,4,7,0.008960033766925335,400
original_injection,0.125,state_fractional_coordinate,5,6,0.0007934843888506293,400
original_injection,0.125,state_fractional_coordinate,5,7,0.002723023761063814,400
original_injection,0.125,state_fractional_coordinate,6,7,0.0019369832007214427,400
original_injection,0.125,state_lattice_log,0,1,0.10027877241373062,400
original_injection,0.125,state_lattice_log,0,2,0.00525430403649807,400
original_injection,0.125,state_lattice_log,0,3,0.013150393962860107,400
original_injection,0.125,state_lattice_log,0,4,0.029444487765431404,400
original_injection,0.125,state_lattice_log,0,5,0.026334529742598534,400
original_injection,0.125,state_lattice_log,0,6,0.035799358040094376,400
original_injection,0.125,state_lattice_log,0,7,0.059949882328510284,400
original_injection,0.125,state_lattice_log,1,2,0.09532752633094788,400
original_injection,0.125,state_lattice_log,1,3,0.09036113321781158,400
original_injection,0.125,state_lattice_log,1,4,0.07129834592342377,400
original_injection,0.125,state_lattice_log,1,5,0.08317725360393524,400
original_injection,0.125,state_lattice_log,1,6,0.0776539072394371,400
original_injection,0.125,state_lattice_log,1,7,0.06345510482788086,400
original_injection,0.125,state_lattice_log,2,3,0.009147828444838524,400
original_injection,0.125,state_lattice_log,2,4,0.024566471576690674,400
original_injection,0.125,state_lattice_log,2,5,0.02280346490442753,400
original_injection,0.125,state_lattice_log,2,6,0.03214820474386215,400
original_injection,0.125,state_lattice_log,2,7,0.055990561842918396,400
original_injection,0.125,state_lattice_log,3,4,0.020333118736743927,400
original_injection,0.125,state_lattice_log,3,5,0.02625231258571148,400
original_injection,0.125,state_lattice_log,3,6,0.034693643450737,400
original_injection,0.125,state_lattice_log,3,7,0.056891173124313354,400
original_injection,0.125,state_lattice_log,4,5,0.021799471229314804,400
original_injection,0.125,state_lattice_log,4,6,0.0253299530595541,400
original_injection,0.125,state_lattice_log,4,7,0.04134097695350647,400
original_injection,0.125,state_lattice_log,5,6,0.00954385008662939,400
original_injection,0.125,state_lattice_log,5,7,0.034311939030885696,400
original_injection,0.125,state_lattice_log,6,7,0.024948202073574066,400
original_injection,0.125,velocity_type_logit,0,1,0.11285698413848877,400
original_injection,0.125,velocity_type_logit,0,2,0.019743463024497032,400
original_injection,0.125,velocity_type_logit,0,3,0.05647043138742447,400
original_injection,0.125,velocity_type_logit,0,4,0.12335381656885147,400
original_injection,0.125,velocity_type_logit,0,5,0.07064087688922882,400
original_injection,0.125,velocity_type_logit,0,6,0.09243197739124298,400
original_injection,0.125,velocity_type_logit,0,7,0.14259573817253113,400
original_injection,0.125,velocity_type_logit,1,2,0.10398324579000473,400
original_injection,0.125,velocity_type_logit,1,3,0.0992228165268898,400
original_injection,0.125,velocity_type_logit,1,4,0.13220515847206116,400
original_injection,0.125,velocity_type_logit,1,5,0.1049005389213562,400
original_injection,0.125,velocity_type_logit,1,6,0.11152869462966919,400
original_injection,0.125,velocity_type_logit,1,7,0.14116795361042023,400
original_injection,0.125,velocity_type_logit,2,3,0.04037976264953613,400
original_injection,0.125,velocity_type_logit,2,4,0.11842634528875351,400
original_injection,0.125,velocity_type_logit,2,5,0.05832234397530556,400
original_injection,0.125,velocity_type_logit,2,6,0.08039826154708862,400
original_injection,0.125,velocity_type_logit,2,7,0.1336224377155304,400
original_injection,0.125,velocity_type_logit,3,4,0.10332277417182922,400
original_injection,0.125,velocity_type_logit,3,5,0.06493548303842545,400
original_injection,0.125,velocity_type_logit,3,6,0.08141379803419113,400
original_injection,0.125,velocity_type_logit,3,7,0.13022370636463165,400
original_injection,0.125,velocity_type_logit,4,5,0.11966710537672043,400
original_injection,0.125,velocity_type_logit,4,6,0.12275847792625427,400
original_injection,0.125,velocity_type_logit,4,7,0.13699963688850403,400
original_injection,0.125,velocity_type_logit,5,6,0.023888126015663147,400
original_injection,0.125,velocity_type_logit,5,7,0.08697327971458435,400
original_injection,0.125,velocity_type_logit,6,7,0.06582148373126984,400
original_injection,0.125,velocity_fractional_coordinate,0,1,0.015193595550954342,400
original_injection,0.125,velocity_fractional_coordinate,0,2,0.009935826994478703,400
original_injection,0.125,velocity_fractional_coordinate,0,3,0.0353851392865181,400
original_injection,0.125,velocity_fractional_coordinate,0,4,0.04482545703649521,400
original_injection,0.125,velocity_fractional_coordinate,0,5,0.011047832667827606,400
original_injection,0.125,velocity_fractional_coordinate,0,6,0.0165838822722435,400
original_injection,0.125,velocity_fractional_coordinate,0,7,0.029890108853578568,400
original_injection,0.125,velocity_fractional_coordinate,1,2,0.02022256702184677,400
original_injection,0.125,velocity_fractional_coordinate,1,3,0.040104806423187256,400
original_injection,0.125,velocity_fractional_coordinate,1,4,0.04589598998427391,400
original_injection,0.125,velocity_fractional_coordinate,1,5,0.018015766516327858,400
original_injection,0.125,velocity_fractional_coordinate,1,6,0.021673228591680527,400
original_injection,0.125,velocity_fractional_coordinate,1,7,0.03272683173418045,400
original_injection,0.125,velocity_fractional_coordinate,2,3,0.026651831343770027,400
original_injection,0.125,velocity_fractional_coordinate,2,4,0.053142618387937546,400
original_injection,0.125,velocity_fractional_coordinate,2,5,0.014622134156525135,400
original_injection,0.125,velocity_fractional_coordinate,2,6,0.019002120941877365,400
original_injection,0.125,velocity_fractional_coordinate,2,7,0.031120769679546356,400
original_injection,0.125,velocity_fractional_coordinate,3,4,0.07524753361940384,400
original_injection,0.125,velocity_fractional_coordinate,3,5,0.03768936172127724,400
original_injection,0.125,velocity_fractional_coordinate,3,6,0.04002956673502922,400
original_injection,0.125,velocity_fractional_coordinate,3,7,0.04806539788842201,400
original_injection,0.125,velocity_fractional_coordinate,4,5,0.04884806647896767,400
original_injection,0.125,velocity_fractional_coordinate,4,6,0.05154259875416756,400
original_injection,0.125,velocity_fractional_coordinate,4,7,0.059390075504779816,400
original_injection,0.125,velocity_fractional_coordinate,5,6,0.005577689968049526,400
original_injection,0.125,velocity_fractional_coordinate,5,7,0.019050830975174904,400
original_injection,0.125,velocity_fractional_coordinate,6,7,0.013518424704670906,400
original_injection,0.125,velocity_lattice_log,0,1,0.7998710870742798,400
original_injection,0.125,velocity_lattice_log,0,2,0.04152778163552284,400
original_injection,0.125,velocity_lattice_log,0,3,0.10452750325202942,400
original_injection,0.125,velocity_lattice_log,0,4,0.23900704085826874,400
original_injection,0.125,velocity_lattice_log,0,5,0.2055359184741974,400
original_injection,0.125,velocity_lattice_log,0,6,0.2796611189842224,400
original_injection,0.125,velocity_lattice_log,0,7,0.4690520763397217,400
original_injection,0.125,velocity_lattice_log,1,2,0.7605990767478943,400
original_injection,0.125,velocity_lattice_log,1,3,0.721523642539978,400
original_injection,0.125,velocity_lattice_log,1,4,0.5651272535324097,400
original_injection,0.125,velocity_lattice_log,1,5,0.6631077527999878,400
original_injection,0.125,velocity_lattice_log,1,6,0.6177024841308594,400
original_injection,0.125,velocity_lattice_log,1,7,0.49895504117012024,400
original_injection,0.125,velocity_lattice_log,2,3,0.0729522705078125,400
original_injection,0.125,velocity_lattice_log,2,4,0.20004722476005554,400
original_injection,0.125,velocity_lattice_log,2,5,0.17750759422779083,400
original_injection,0.125,velocity_lattice_log,2,6,0.2505883574485779,400
original_injection,0.125,velocity_lattice_log,2,7,0.43739742040634155,400
original_injection,0.125,velocity_lattice_log,3,4,0.16219966113567352,400
original_injection,0.125,velocity_lattice_log,3,5,0.2052939236164093,400
original_injection,0.125,velocity_lattice_log,3,6,0.2708500325679779,400
original_injection,0.125,velocity_lattice_log,3,7,0.44396230578422546,400
original_injection,0.125,velocity_lattice_log,4,5,0.1813109964132309,400
original_injection,0.125,velocity_lattice_log,4,6,0.20652644336223602,400
original_injection,0.125,velocity_lattice_log,4,7,0.3259493410587311,400
original_injection,0.125,velocity_lattice_log,5,6,0.07473602145910263,400
original_injection,0.125,velocity_lattice_log,5,7,0.26902732253074646,400
original_injection,0.125,velocity_lattice_log,6,7,0.19571521878242493,400
original_injection,0.25,state_type_logit,0,1,0.029228659346699715,400
original_injection,0.25,state_type_logit,0,2,0.005212435964494944,400
original_injection,0.25,state_type_logit,0,3,0.01495120394974947,400
original_injection,0.25,state_type_logit,0,4,0.032468125224113464,400
original_injection,0.25,state_type_logit,0,5,0.018790388479828835,400
original_injection,0.25,state_type_logit,0,6,0.02454342134296894,400
original_injection,0.25,state_type_logit,0,7,0.037738122045993805,400
original_injection,0.25,state_type_logit,1,2,0.026844903826713562,400
original_injection,0.25,state_type_logit,1,3,0.02551128901541233,400
original_injection,0.25,state_type_logit,1,4,0.03433319553732872,400
original_injection,0.25,state_type_logit,1,5,0.027164772152900696,400
original_injection,0.25,state_type_logit,1,6,0.02901553362607956,400
original_injection,0.25,state_type_logit,1,7,0.03705090284347534,400
original_injection,0.25,state_type_logit,2,3,0.010671510361135006,400
original_injection,0.25,state_type_logit,2,4,0.031138980761170387,400
original_injection,0.25,state_type_logit,2,5,0.015525870025157928,400
original_injection,0.25,state_type_logit,2,6,0.02135973423719406,400
original_injection,0.25,state_type_logit,2,7,0.03536062315106392,400
original_injection,0.25,state_type_logit,3,4,0.02717292122542858,400
original_injection,0.25,state_type_logit,3,5,0.017125636339187622,400
original_injection,0.25,state_type_logit,3,6,0.02150854468345642,400
original_injection,0.25,state_type_logit,3,7,0.03440478444099426,400
original_injection,0.25,state_type_logit,4,5,0.031352050602436066,400
original_injection,0.25,state_type_logit,4,6,0.03215359151363373,400
original_injection,0.25,state_type_logit,4,7,0.03589939326047897,400
original_injection,0.25,state_type_logit,5,6,0.006308893673121929,400
original_injection,0.25,state_type_logit,5,7,0.022915035486221313,400
original_injection,0.25,state_type_logit,6,7,0.017322368919849396,400
original_injection,0.25,state_fractional_coordinate,0,1,0.004224602598696947,400
original_injection,0.25,state_fractional_coordinate,0,2,0.0027912568766623735,400
original_injection,0.25,state_fractional_coordinate,0,3,0.00996143463999033,400
original_injection,0.25,state_fractional_coordinate,0,4,0.012676233425736427,400
original_injection,0.25,state_fractional_coordinate,0,5,0.002985939849168062,400
original_injection,0.25,state_fractional_coordinate,0,6,0.00446397764608264,400
original_injection,0.25,state_fractional_coordinate,0,7,0.008025504648685455,400
original_injection,0.25,state_fractional_coordinate,1,2,0.005627027712762356,400
original_injection,0.25,state_fractional_coordinate,1,3,0.011309338733553886,400
original_injection,0.25,state_fractional_coordinate,1,4,0.012957106344401836,400
original_injection,0.25,state_fractional_coordinate,1,5,0.004905665758997202,400
original_injection,0.25,state_fractional_coordinate,1,6,0.005847243592143059,400
original_injection,0.25,state_fractional_coordinate,1,7,0.008759425021708012,400
original_injection,0.25,state_fractional_coordinate,2,3,0.007487091235816479,400
original_injection,0.25,state_fractional_coordinate,2,4,0.015033862553536892,400
original_injection,0.25,state_fractional_coordinate,2,5,0.004034362267702818,400
original_injection,0.25,state_fractional_coordinate,2,6,0.005186837166547775,400
original_injection,0.25,state_fractional_coordinate,2,7,0.00841024424880743,400
original_injection,0.25,state_fractional_coordinate,3,4,0.021339479833841324,400
original_injection,0.25,state_fractional_coordinate,3,5,0.010558598674833775,400
original_injection,0.25,state_fractional_coordinate,3,6,0.011153428815305233,400
original_injection,0.25,state_fractional_coordinate,3,7,0.013229459524154663,400
original_injection,0.25,state_fractional_coordinate,4,5,0.013673077337443829,400
original_injection,0.25,state_fractional_coordinate,4,6,0.014354954473674297,400
original_injection,0.25,state_fractional_coordinate,4,7,0.016362488269805908,400
original_injection,0.25,state_fractional_coordinate,5,6,0.0014890701277181506,400
original_injection,0.25,state_fractional_coordinate,5,7,0.005097073502838612,400
original_injection,0.25,state_fractional_coordinate,6,7,0.0036208643577992916,400
original_injection,0.25,state_lattice_log,0,1,0.2002619057893753,400
original_injection,0.25,state_lattice_log,0,2,0.010444911196827888,400
original_injection,0.25,state_lattice_log,0,3,0.026215316727757454,400
original_injection,0.25,state_lattice_log,0,4,0.059293441474437714,400
original_injection,0.25,state_lattice_log,0,5,0.052023403346538544,400
original_injection,0.25,state_lattice_log,0,6,0.07075212150812149,400
original_injection,0.25,state_lattice_log,0,7,0.11857080459594727,400
original_injection,0.25,state_lattice_log,1,2,0.19040176272392273,400
original_injection,0.25,state_lattice_log,1,3,0.180551216006279,400
original_injection,0.25,state_lattice_log,1,4,0.141929492354393,400
original_injection,0.25,state_lattice_log,1,5,0.1660643219947815,400
original_injection,0.25,state_lattice_log,1,6,0.15486407279968262,400
original_injection,0.25,state_lattice_log,1,7,0.1258157193660736,400
original_injection,0.25,state_lattice_log,2,3,0.018266210332512856,400
original_injection,0.25,state_lattice_log,2,4,0.04954108968377113,400
original_injection,0.25,state_lattice_log,2,5,0.044989533722400665,400
original_injection,0.25,state_lattice_log,2,6,0.0634676143527031,400
original_injection,0.25,state_lattice_log,2,7,0.11065525561571121,400
original_injection,0.25,state_lattice_log,3,4,0.04056954011321068,400
original_injection,0.25,state_lattice_log,3,5,0.051912885159254074,400
original_injection,0.25,state_lattice_log,3,6,0.0685475766658783,400
original_injection,0.25,state_lattice_log,3,7,0.11237914860248566,400
original_injection,0.25,state_lattice_log,4,5,0.04445020854473114,400
original_injection,0.25,state_lattice_log,4,6,0.05113374441862106,400
original_injection,0.25,state_lattice_log,4,7,0.08207935839891434,400
original_injection,0.25,state_lattice_log,5,6,0.01888386905193329,400
original_injection,0.25,state_lattice_log,5,7,0.0679321214556694,400
original_injection,0.25,state_lattice_log,6,7,0.049406327307224274,400
original_injection,0.25,velocity_type_logit,0,1,0.10616415739059448,400
original_injection,0.25,velocity_type_logit,0,2,0.017842687666416168,400
original_injection,0.25,velocity_type_logit,0,3,0.050826918333768845,400
original_injection,0.25,velocity_type_logit,0,4,0.11417824774980545,400
original_injection,0.25,velocity_type_logit,0,5,0.0630929172039032,400
original_injection,0.25,velocity_type_logit,0,6,0.08285786956548691,400
original_injection,0.25,velocity_type_logit,0,7,0.12876932322978973,400
original_injection,0.25,velocity_type_logit,1,2,0.0983932763338089,400
original_injection,0.25,velocity_type_logit,1,3,0.09451433271169662,400
