variant,state_head,terminal_pairwise_rms,peak_pairwise_rms,terminal_over_peak,finite,retained_at_90pct_peak,checkpoint_step
residual_field,type_logit,0.08180309133604169,0.08180309133604169,1.0,True,True,800
residual_field,fractional_coordinate,0.02523712030545409,0.02523712030545409,1.0,True,True,800
residual_field,lattice_log,0.3632623021091734,0.3632623021091734,1.0,True,True,800
