variant,time,target,head,base_velocity_rms,conditional_residual_rms,gated_conditional_residual_rms,gated_residual_over_base,g_t,conditional_control,checkpoint_step
residual_field,0.375,7,fractional_coordinate,0.03337535262107849,0.05156413093209267,0.04914706229465082,1.472555596719346,0.953125,residual_field,400
residual_field,0.375,0,lattice_log,2.139383554458618,0.4378518760204315,0.4173275693319738,0.1950690742023492,0.953125,residual_field,400
residual_field,0.375,1,lattice_log,2.139383554458618,0.5944694876670837,0.5666037304326892,0.2648443890539633,0.953125,residual_field,400
residual_field,0.375,2,lattice_log,2.139383554458618,0.34360387921333313,0.32749744737520814,0.15308028646508084,0.953125,residual_field,400
residual_field,0.375,3,lattice_log,2.139383554458618,0.2748933732509613,0.2620077463798225,0.12246880454595477,0.953125,residual_field,400
residual_field,0.375,4,lattice_log,2.139383554458618,0.2450636476278305,0.23357628914527595,0.1091792486945538,0.953125,residual_field,400
residual_field,0.375,5,lattice_log,2.139383554458618,0.12618595361709595,0.12027098704129457,0.056217589777504746,0.953125,residual_field,400
residual_field,0.375,6,lattice_log,2.139383554458618,0.24027031660079956,0.22900764551013708,0.10704375334327959,0.953125,residual_field,400
residual_field,0.375,7,lattice_log,2.139383554458618,0.39778363704681396,0.37913752906024456,0.17721811886891278,0.953125,residual_field,400
residual_field,0.5,0,type_logit,0.5923754572868347,0.11272137612104416,0.11272137612104416,0.19028704639001146,1.0,residual_field,400
residual_field,0.5,1,type_logit,0.5923754572868347,0.1156647801399231,0.1156647801399231,0.1952558613243103,1.0,residual_field,400
residual_field,0.5,2,type_logit,0.5923754572868347,0.08970604836940765,0.08970604836940765,0.15143444460085217,1.0,residual_field,400
residual_field,0.5,3,type_logit,0.5923754572868347,0.08426664769649506,0.08426664769649506,0.14225209140575892,1.0,residual_field,400
residual_field,0.5,4,type_logit,0.5923754572868347,0.10305415838956833,0.10305415838956833,0.17396763677815297,1.0,residual_field,400
residual_field,0.5,5,type_logit,0.5923754572868347,0.07850082218647003,0.07850082218647003,0.13251869438685923,1.0,residual_field,400
residual_field,0.5,6,type_logit,0.5923754572868347,0.08556681126356125,0.08556681126356125,0.14444692164572384,1.0,residual_field,400
residual_field,0.5,7,type_logit,0.5923754572868347,0.11090373992919922,0.11090373992919922,0.18721866101130252,1.0,residual_field,400
residual_field,0.5,0,fractional_coordinate,0.04155655950307846,0.019403396174311638,0.019403396174311638,0.46691536562054076,1.0,residual_field,400
residual_field,0.5,1,fractional_coordinate,0.04155655950307846,0.03542815148830414,0.03542815148830414,0.8525285036091513,1.0,residual_field,400
residual_field,0.5,2,fractional_coordinate,0.04155655950307846,0.023673217743635178,0.023673217743635178,0.5696626002420025,1.0,residual_field,400
residual_field,0.5,3,fractional_coordinate,0.04155655950307846,0.029793228954076767,0.029793228954076767,0.7169320393780366,1.0,residual_field,400
residual_field,0.5,4,fractional_coordinate,0.041556552052497864,0.02535618655383587,0.02535618655383587,0.6101609806752909,1.0,residual_field,400
residual_field,0.5,5,fractional_coordinate,0.04155655950307846,0.03724408522248268,0.03724408522248268,0.896226388032043,1.0,residual_field,400
residual_field,0.5,6,fractional_coordinate,0.04155655577778816,0.04206597059965134,0.04206597059965134,1.012258350393308,1.0,residual_field,400
residual_field,0.5,7,fractional_coordinate,0.04155655950307846,0.05203700810670853,0.05203700810670853,1.2521972157693586,1.0,residual_field,400
residual_field,0.5,0,lattice_log,2.1441917419433594,0.43654921650886536,0.43654921650886536,0.20359616538454012,1.0,residual_field,400
residual_field,0.5,1,lattice_log,2.1441917419433594,0.5943686366081238,0.5943686366081238,0.2771993870610777,1.0,residual_field,400
residual_field,0.5,2,lattice_log,2.1441917419433594,0.34232309460639954,0.34232309460639954,0.15965134456498728,1.0,residual_field,400
residual_field,0.5,3,lattice_log,2.1441917419433594,0.274125337600708,0.274125337600708,0.12784553369851998,1.0,residual_field,400
residual_field,0.5,4,lattice_log,2.1441917419433594,0.2448851615190506,0.2448851615190506,0.11420861144493646,1.0,residual_field,400
residual_field,0.5,5,lattice_log,2.1441917419433594,0.12597469985485077,0.12597469985485077,0.058751602009564356,1.0,residual_field,400
residual_field,0.5,6,lattice_log,2.1441917419433594,0.24015936255455017,0.24015936255455017,0.11200461127458916,1.0,residual_field,400
residual_field,0.5,7,lattice_log,2.1441917419433594,0.3972196877002716,0.3972196877002716,0.1852538091300813,1.0,residual_field,400
residual_field,0.625,0,type_logit,0.5927274227142334,0.11277195066213608,0.10748576547484845,0.18134096948416312,0.953125,residual_field,400
residual_field,0.625,1,type_logit,0.5927274227142334,0.11554142087697983,0.1101254167733714,0.18579436778727415,0.953125,residual_field,400
residual_field,0.625,2,type_logit,0.5927274227142334,0.08968733251094818,0.08548323879949749,0.14422015166440305,0.953125,residual_field,400
residual_field,0.625,3,type_logit,0.5927274227142334,0.08422182500362396,0.08027392695657909,0.13543143758894527,0.953125,residual_field,400
residual_field,0.625,4,type_logit,0.5927274227142334,0.10304997861385345,0.09821951086632907,0.1657077217999458,0.953125,residual_field,400
residual_field,0.625,5,type_logit,0.5927274227142334,0.07835997641086578,0.07468685251660645,0.12600539413985337,0.953125,residual_field,400
residual_field,0.625,6,type_logit,0.5927274227142334,0.0854698121547699,0.08146341471001506,0.13743824157312579,0.953125,residual_field,400
residual_field,0.625,7,type_logit,0.5927274227142334,0.11087895184755325,0.1056815009796992,0.1782969657380784,0.953125,residual_field,400
residual_field,0.625,0,fractional_coordinate,0.05445516109466553,0.020289137959480286,0.019338084617629647,0.3551194088658021,0.953125,residual_field,400
residual_field,0.625,1,fractional_coordinate,0.054455168545246124,0.03584497049450874,0.034164737502578646,0.6273920073205097,0.953125,residual_field,400
residual_field,0.625,2,fractional_coordinate,0.05445516109466553,0.02449299767613411,0.023344888410065323,0.4286992810375178,0.953125,residual_field,400
residual_field,0.625,3,fractional_coordinate,0.054455168545246124,0.03040435165166855,0.028979147667996585,0.5321652368758747,0.953125,residual_field,400
residual_field,0.625,4,fractional_coordinate,0.054455168545246124,0.025586936622858047,0.024387548968661577,0.44784635912747683,0.953125,residual_field,400
residual_field,0.625,5,fractional_coordinate,0.05445516109466553,0.03779732808470726,0.03602557833073661,0.6615640759580033,0.953125,residual_field,400
residual_field,0.625,6,fractional_coordinate,0.054455168545246124,0.04256908595561981,0.04057366005145013,0.7450837291548915,0.953125,residual_field,400
residual_field,0.625,7,fractional_coordinate,0.054455164819955826,0.05248543247580528,0.05002517782850191,0.9186489104183101,0.953125,residual_field,400
residual_field,0.625,0,lattice_log,2.149397373199463,0.4353254735469818,0.41491959197446704,0.19303996420021804,0.953125,residual_field,400
residual_field,0.625,1,lattice_log,2.149397373199463,0.5943436622619629,0.5664838030934334,0.2635547108025911,0.953125,residual_field,400
residual_field,0.625,2,lattice_log,2.149397373199463,0.341105580329895,0.3251162562519312,0.15125926006319754,0.953125,residual_field,400
residual_field,0.625,3,lattice_log,2.149397373199463,0.27341142296791077,0.26059526251628995,0.1212410816936952,0.953125,residual_field,400
residual_field,0.625,4,lattice_log,2.149397373199463,0.2447003275156021,0.23322999966330826,0.10850948390066012,0.953125,residual_field,400
residual_field,0.625,5,lattice_log,2.149397373199463,0.12575426697731018,0.11985953571274877,0.055764251509404755,0.953125,residual_field,400
residual_field,0.625,6,lattice_log,2.149397373199463,0.24003490805625916,0.228783271741122,0.10644065848120446,0.953125,residual_field,400
residual_field,0.625,7,lattice_log,2.149397373199463,0.396677702665329,0.3780834353528917,0.17590206448894072,0.953125,residual_field,400
residual_field,0.75,0,type_logit,0.5932623147964478,0.11285759508609772,0.0916967960074544,0.15456366217853595,0.8125,residual_field,400
residual_field,0.75,1,type_logit,0.5932623147964478,0.11542157828807831,0.09378003235906363,0.15807515498644167,0.8125,residual_field,400
residual_field,0.75,2,type_logit,0.5932623147964478,0.08968901634216309,0.07287232577800751,0.12283322901271841,0.8125,residual_field,400
residual_field,0.75,3,type_logit,0.5932623147964478,0.08418858796358109,0.06840322772040963,0.11530013960836065,0.8125,residual_field,400
residual_field,0.75,4,type_logit,0.5932623147964478,0.10305384546518326,0.0837312494404614,0.14113697659894367,0.8125,residual_field,400
residual_field,0.75,5,type_logit,0.5932623147964478,0.07822690159082413,0.0635593575425446,0.1071353361865775,0.8125,residual_field,400
residual_field,0.75,6,type_logit,0.5932623147964478,0.08537830412387848,0.06936987210065126,0.11692951055630851,0.8125,residual_field,400
residual_field,0.75,7,type_logit,0.5932623147964478,0.11086073517799377,0.09007434733211994,0.15182887078041532,0.8125,residual_field,400
residual_field,0.75,0,fractional_coordinate,0.07046834379434586,0.0211794413626194,0.017208296107128263,0.2441989577241774,0.8125,residual_field,400
residual_field,0.75,1,fractional_coordinate,0.07046834379434586,0.03626048564910889,0.02946164458990097,0.41808339750231044,0.8125,residual_field,400
residual_field,0.75,2,fractional_coordinate,0.07046834379434586,0.025312496349215508,0.0205664032837376,0.2918530814880281,0.8125,residual_field,400
residual_field,0.75,3,fractional_coordinate,0.07046834379434586,0.031025268137454987,0.025208030361682177,0.3577213398863049,0.8125,residual_field,400
residual_field,0.75,4,fractional_coordinate,0.07046834379434586,0.025810087099671364,0.020970695768482983,0.29759030281290083,0.8125,residual_field,400
residual_field,0.75,5,fractional_coordinate,0.07046834379434586,0.03834258019924164,0.03115334641188383,0.44208994754866754,0.8125,residual_field,400
residual_field,0.75,6,fractional_coordinate,0.07046834379434586,0.04305971786379814,0.03498602076433599,0.49647854455667156,0.8125,residual_field,400
residual_field,0.75,7,fractional_coordinate,0.07046834379434586,0.0529090091586113,0.04298856994137168,0.6100408726339462,0.8125,residual_field,400
residual_field,0.75,0,lattice_log,2.1550214290618896,0.43418779969215393,0.35277758724987507,0.16370026881980657,0.8125,residual_field,400
residual_field,0.75,1,lattice_log,2.1550214290618896,0.5943959951400757,0.4829467460513115,0.2241029901320029,0.8125,residual_field,400
residual_field,0.75,2,lattice_log,2.1550214290618896,0.3399575650691986,0.27621552161872387,0.12817298143478983,0.8125,residual_field,400
residual_field,0.75,3,lattice_log,2.1550214290618896,0.27275535464286804,0.22161372564733028,0.10283597307141479,0.8125,residual_field,400
residual_field,0.75,4,lattice_log,2.1550214290618896,0.24450871348381042,0.19866332970559597,0.09218624326723138,0.8125,residual_field,400
residual_field,0.75,5,lattice_log,2.1550214290618896,0.1255260705947876,0.10198993235826492,0.04732664417293639,0.8125,residual_field,400
residual_field,0.75,6,lattice_log,2.1550214290618896,0.23989838361740112,0.1949174366891384,0.09044802713353466,0.8125,residual_field,400
residual_field,0.75,7,lattice_log,2.1550214290618896,0.3961610198020935,0.321880828589201,0.14936316838822344,0.8125,residual_field,400
residual_field,0.875,0,type_logit,0.5939852595329285,0.11297814548015594,0.06531549035571516,0.1099614667324826,0.578125,residual_field,400
residual_field,0.875,1,type_logit,0.5939852595329285,0.115305595099926,0.06666104716714472,0.11222677010463634,0.578125,residual_field,400
residual_field,0.875,2,type_logit,0.5939852595329285,0.08971109986305237,0.05186422960832715,0.08731568465033934,0.578125,residual_field,400
residual_field,0.875,3,type_logit,0.5939852595329285,0.08416706323623657,0.04865908343344927,0.08191968176400811,0.578125,residual_field,400
residual_field,0.875,4,type_logit,0.5939852595329285,0.10306515544652939,0.0595845429925248,0.10031316777015346,0.578125,residual_field,400
residual_field,0.875,5,type_logit,0.5939852595329285,0.07810148596763611,0.045152421575039625,0.07601606412008366,0.578125,residual_field,400
residual_field,0.875,6,type_logit,0.5939852595329285,0.08529205620288849,0.04930946999229491,0.0830146358026943,0.578125,residual_field,400
residual_field,0.875,7,type_logit,0.5939852595329285,0.11084889620542526,0.06408451811876148,0.10788907147149307,0.578125,residual_field,400
residual_field,0.875,0,fractional_coordinate,0.08875221014022827,0.02207035943865776,0.012759426550474018,0.14376460631587828,0.578125,residual_field,400
residual_field,0.875,1,fractional_coordinate,0.08875221759080887,0.036673590540885925,0.021201919531449676,0.23888889885772652,0.578125,residual_field,400
residual_field,0.875,2,fractional_coordinate,0.08875221014022827,0.026128582656383514,0.01510558684822172,0.17019955699531233,0.578125,residual_field,400
residual_field,0.875,3,fractional_coordinate,0.08875221759080887,0.031653475016355515,0.018299665243830532,0.20618825918469935,0.578125,residual_field,400
residual_field,0.875,4,fractional_coordinate,0.08875221759080887,0.02602565661072731,0.015046082728076726,0.16952909050054982,0.578125,residual_field,400
residual_field,0.875,5,fractional_coordinate,0.08875221014022827,0.03887810558080673,0.022476404788903892,0.25324895857118634,0.578125,residual_field,400
residual_field,0.875,6,fractional_coordinate,0.08875221759080887,0.04353666678071022,0.025169635482598096,0.2835944404075899,0.578125,residual_field,400
residual_field,0.875,7,fractional_coordinate,0.08875221759080887,0.053307462483644485,0.030818376748356968,0.34724063899388696,0.578125,residual_field,400
residual_field,0.875,0,lattice_log,2.1610782146453857,0.4331423044204712,0.2504103947430849,0.11587289763326548,0.578125,residual_field,400
residual_field,0.875,1,lattice_log,2.1610782146453857,0.5945260524749756,0.34371037408709526,0.15904578175736928,0.578125,residual_field,400
residual_field,0.875,2,lattice_log,2.1610782146453857,0.33888450264930725,0.19591760309413075,0.09065734028801875,0.578125,residual_field,400
residual_field,0.875,3,lattice_log,2.1610782146453857,0.272160142660141,0.157342582475394,0.07280744463994912,0.578125,residual_field,400
residual_field,0.875,4,lattice_log,2.1610782146453857,0.24430975317955017,0.14124157605692744,0.06535699406886296,0.578125,residual_field,400
residual_field,0.875,5,lattice_log,2.1610782146453857,0.12529148161411285,0.072434137808159,0.03351759196741744,0.578125,residual_field,400
residual_field,0.875,6,lattice_log,2.1610782146453857,0.23975121974945068,0.13860617391765118,0.06413750922032004,0.578125,residual_field,400
residual_field,0.875,7,lattice_log,2.1610782146453857,0.3956727385520935,0.22874830197542906,0.10584915456795009,0.578125,residual_field,400
residual_field,0.0,0,type_logit,0.860515832901001,0.1482284665107727,0.037057116627693176,0.043063840560335694,0.25,residual_field,800
residual_field,0.0,1,type_logit,0.860515832901001,0.12873077392578125,0.03218269348144531,0.037399304290485734,0.25,residual_field,800
residual_field,0.0,2,type_logit,0.860515832901001,0.11854732036590576,0.02963683009147644,0.03444077256726785,0.25,residual_field,800
residual_field,0.0,3,type_logit,0.860515832901001,0.11912550777196884,0.02978137694299221,0.03460874954803817,0.25,residual_field,800
residual_field,0.0,4,type_logit,0.860515832901001,0.15669076144695282,0.039172690361738205,0.0455223353993126,0.25,residual_field,800
residual_field,0.0,5,type_logit,0.860515832901001,0.08319589495658875,0.020798973739147186,0.02417035566798226,0.25,residual_field,800
residual_field,0.0,6,type_logit,0.860515832901001,0.09209728986024857,0.02302432246506214,0.026756419329835853,0.25,residual_field,800
residual_field,0.0,7,type_logit,0.860515832901001,0.10843940079212189,0.027109850198030472,0.03150418523577515,0.25,residual_field,800
residual_field,0.0,0,fractional_coordinate,0.03297951817512512,0.005514771211892366,0.0013786928029730916,0.04180451623495742,0.25,residual_field,800
residual_field,0.0,1,fractional_coordinate,0.03297951817512512,0.017877934500575066,0.004469483625143766,0.1355230116283168,0.25,residual_field,800
residual_field,0.0,2,fractional_coordinate,0.03297951817512512,0.005540840327739716,0.001385210081934929,0.042002132189418305,0.25,residual_field,800
residual_field,0.0,3,fractional_coordinate,0.03297951817512512,0.009283830411732197,0.002320957602933049,0.07037572806881202,0.25,residual_field,800
residual_field,0.0,4,fractional_coordinate,0.032979514449834824,0.029074830934405327,0.007268707733601332,0.2204006897875277,0.25,residual_field,800
residual_field,0.0,5,fractional_coordinate,0.032979514449834824,0.01857033744454384,0.00464258436113596,0.1407717620645325,0.25,residual_field,800
residual_field,0.0,6,fractional_coordinate,0.03297951817512512,0.02170567214488983,0.005426418036222458,0.16453903320865818,0.25,residual_field,800
residual_field,0.0,7,fractional_coordinate,0.032979514449834824,0.02391107566654682,0.005977768916636705,0.18125703232318646,0.25,residual_field,800
residual_field,0.0,0,lattice_log,2.290250778198242,0.5575053095817566,0.13937632739543915,0.06085636067552723,0.25,residual_field,800
residual_field,0.0,1,lattice_log,2.290250778198242,0.6383662819862366,0.15959157049655914,0.06968301114260991,0.25,residual_field,800
residual_field,0.0,2,lattice_log,2.2902510166168213,0.49256324768066406,0.12314081192016602,0.053767386643089755,0.25,residual_field,800
residual_field,0.0,3,lattice_log,2.290250778198242,0.41992300748825073,0.10498075187206268,0.04583810335156914,0.25,residual_field,800
residual_field,0.0,4,lattice_log,2.290250778198242,0.345801442861557,0.08645036071538925,0.037747115529156335,0.25,residual_field,800
residual_field,0.0,5,lattice_log,2.290250778198242,0.06794494390487671,0.016986235976219177,0.007416758085148378,0.25,residual_field,800
residual_field,0.0,6,lattice_log,2.290250778198242,0.13554708659648895,0.03388677164912224,0.014796096554885235,0.25,residual_field,800
residual_field,0.0,7,lattice_log,2.290250778198242,0.25169798731803894,0.06292449682950974,0.027474937429783526,0.25,residual_field,800
residual_field,0.125,0,type_logit,0.8612406253814697,0.1487172544002533,0.08597716270014644,0.09982943229375012,0.578125,residual_field,800
residual_field,0.125,1,type_logit,0.8612406253814697,0.12839877605438232,0.07423054240643978,0.08619024720711568,0.578125,residual_field,800
residual_field,0.125,2,type_logit,0.8612406253814697,0.11889303475618362,0.06873503571841866,0.07980932818627061,0.578125,residual_field,800
residual_field,0.125,3,type_logit,0.8612406253814697,0.11998900026082993,0.0693686407757923,0.0805450169574465,0.578125,residual_field,800
residual_field,0.125,4,type_logit,0.8612406253814697,0.15786315500736237,0.09126463648863137,0.10596880105163116,0.578125,residual_field,800
residual_field,0.125,5,type_logit,0.8612406849861145,0.08259226381778717,0.04774865251965821,0.05544170561383551,0.578125,residual_field,800
residual_field,0.125,6,type_logit,0.8612406253814697,0.09172465652227402,0.053028317051939666,0.061572010758842,0.578125,residual_field,800
residual_field,0.125,7,type_logit,0.8612406253814697,0.10830207914113998,0.06261213950347155,0.07269993734415249,0.578125,residual_field,800
residual_field,0.125,0,fractional_coordinate,0.03527460992336273,0.005408352706581354,0.0031267039084923454,0.08863893648392969,0.578125,residual_field,800
residual_field,0.125,1,fractional_coordinate,0.03527460992336273,0.018044363707304,0.010431897768285125,0.2957338944625997,0.578125,residual_field,800
residual_field,0.125,2,fractional_coordinate,0.03527460992336273,0.005553598050028086,0.003210673872672487,0.0910194011967238,0.578125,residual_field,800
residual_field,0.125,3,fractional_coordinate,0.03527461364865303,0.009375005960464478,0.005419925320893526,0.15364945949168424,0.578125,residual_field,800
residual_field,0.125,4,fractional_coordinate,0.03527460992336273,0.029023660346865654,0.016779303638031706,0.47567651845013326,0.578125,residual_field,800
residual_field,0.125,5,fractional_coordinate,0.03527460992336273,0.018840909004211426,0.01089240051805973,0.308788688003197,0.578125,residual_field,800
residual_field,0.125,6,fractional_coordinate,0.03527460992336273,0.02197861112654209,0.012706384557532147,0.36021332582097754,0.578125,residual_field,800
residual_field,0.125,7,fractional_coordinate,0.03527460992336273,0.02417673170566559,0.013977173017337918,0.39623891086831536,0.578125,residual_field,800
residual_field,0.125,0,lattice_log,2.2850558757781982,0.5569565892219543,0.32199052814394236,0.1409114462176052,0.578125,residual_field,800
residual_field,0.125,1,lattice_log,2.2850558757781982,0.6369177103042603,0.36821805126965046,0.16114181503078132,0.578125,residual_field,800
residual_field,0.125,2,lattice_log,2.2850558757781982,0.4918040633201599,0.28432422410696745,0.12442768998379002,0.578125,residual_field,800
residual_field,0.125,3,lattice_log,2.2850558757781982,0.4201800525188446,0.24291659286245704,0.10630663146463734,0.578125,residual_field,800
residual_field,0.125,4,lattice_log,2.2850558757781982,0.34686410427093506,0.20053081028163433,0.08775750843000353,0.578125,residual_field,800
residual_field,0.125,5,lattice_log,2.2850558757781982,0.06706738471984863,0.03877333179116249,0.016968220428289462,0.578125,residual_field,800
residual_field,0.125,6,lattice_log,2.2850558757781982,0.13626225292682648,0.07877661497332156,0.03447469963792172,0.578125,residual_field,800
residual_field,0.125,7,lattice_log,2.2850558757781982,0.25139591097831726,0.14533826103433967,0.06360381055664265,0.578125,residual_field,800
residual_field,0.25,0,type_logit,0.8622182011604309,0.14928996562957764,0.12129809707403183,0.1406814387712771,0.8125,residual_field,800
residual_field,0.25,1,type_logit,0.8622182011604309,0.12811677157878876,0.10409487690776587,0.12072915738460174,0.8125,residual_field,800
residual_field,0.25,2,type_logit,0.8622182011604309,0.11932598799467087,0.09695236524567008,0.11244527790666574,0.8125,residual_field,800
residual_field,0.25,3,type_logit,0.8622182011604309,0.12094883620738983,0.09827092941850424,0.1139745476101579,0.8125,residual_field,800
residual_field,0.25,4,type_logit,0.8622182011604309,0.15911787748336792,0.12928327545523643,0.14994264245551572,0.8125,residual_field,800
residual_field,0.25,5,type_logit,0.8622182011604309,0.0820406898856163,0.06665806053206325,0.07730996683014853,0.8125,residual_field,800
residual_field,0.25,6,type_logit,0.8622182011604309,0.09139231592416763,0.0742562566883862,0.08612234883054797,0.8125,residual_field,800
residual_field,0.25,7,type_logit,0.8622182011604309,0.10820893943309784,0.087919763289392,0.10196927317361626,0.8125,residual_field,800
residual_field,0.25,0,fractional_coordinate,0.038429729640483856,0.005305813159793615,0.0043109731923323125,0.1121780775629218,0.8125,residual_field,800
residual_field,0.25,1,fractional_coordinate,0.038429729640483856,0.01820811815559864,0.014794096001423895,0.38496487328495366,0.8125,residual_field,800
residual_field,0.25,2,fractional_coordinate,0.038429729640483856,0.005571562331169844,0.004526894394075498,0.11779667555367432,0.8125,residual_field,800
residual_field,0.25,3,fractional_coordinate,0.038429733365774155,0.009481451474130154,0.00770367932273075,0.20046143046081374,0.8125,residual_field,800
residual_field,0.25,4,fractional_coordinate,0.038429733365774155,0.028981145471334457,0.023547180695459247,0.6127333872274681,0.8125,residual_field,800
residual_field,0.25,5,fractional_coordinate,0.03842973709106445,0.019108818843960762,0.01552591531071812,0.40400784616161606,0.8125,residual_field,800
residual_field,0.25,6,fractional_coordinate,0.038429733365774155,0.022243095561861992,0.01807251514401287,0.4702742788246458,0.8125,residual_field,800
residual_field,0.25,7,fractional_coordinate,0.038429729640483856,0.02442728541791439,0.019847169402055442,0.5164535266765815,0.8125,residual_field,800
residual_field,0.25,0,lattice_log,2.2798240184783936,0.5564468502998352,0.4521130658686161,0.1983105109009101,0.8125,residual_field,800
residual_field,0.25,1,lattice_log,2.2798240184783936,0.6354702711105347,0.5163195952773094,0.226473443165983,0.8125,residual_field,800
residual_field,0.25,2,lattice_log,2.2798240184783936,0.49109166860580444,0.3990119807422161,0.17501876351338985,0.8125,residual_field,800
residual_field,0.25,3,lattice_log,2.2798240184783936,0.42052000761032104,0.34167250618338585,0.14986792989900416,0.8125,residual_field,800
residual_field,0.25,4,lattice_log,2.2798240184783936,0.3480534553527832,0.28279343247413635,0.12404178137524804,0.8125,residual_field,800
residual_field,0.25,5,lattice_log,2.2798240184783936,0.06629150360822678,0.053861846681684256,0.02362544049239067,0.8125,residual_field,800
residual_field,0.25,6,lattice_log,2.2798240184783936,0.13691215217113495,0.11124112363904715,0.04879373264665051,0.8125,residual_field,800
residual_field,0.25,7,lattice_log,2.2798240184783936,0.25106292963027954,0.20398863032460213,0.08947560367433482,0.8125,residual_field,800
residual_field,0.375,0,type_logit,0.8634411096572876,0.1499413549900055,0.14291285397484899,0.16551546176851967,0.953125,residual_field,800
residual_field,0.375,1,type_logit,0.8634411096572876,0.12788736820220947,0.1218926478177309,0.14117077175780046,0.953125,residual_field,800
residual_field,0.375,2,type_logit,0.8634411096572876,0.11984216421842575,0.11422456277068704,0.13228992862758693,0.953125,residual_field,800
residual_field,0.375,3,type_logit,0.8634411096572876,0.12200320512056351,0.11628430488053709,0.1346754324990294,0.953125,residual_field,800
residual_field,0.375,4,type_logit,0.8634411096572876,0.16045346856117249,0.15293221222236753,0.17711944742018196,0.953125,residual_field,800
residual_field,0.375,5,type_logit,0.8634411096572876,0.08154193311929703,0.07771965500432998,0.09001152960527678,0.953125,residual_field,800
residual_field,0.375,6,type_logit,0.8634411096572876,0.09110147505998611,0.08683109341654927,0.10056400192830035,0.953125,residual_field,800
residual_field,0.375,7,type_logit,0.8634411096572876,0.10816127806901932,0.10309121815953404,0.11939577234219534,0.953125,residual_field,800
residual_field,0.375,0,fractional_coordinate,0.04362274333834648,0.005208432208746672,0.0049642869489616714,0.11380042998345373,0.953125,residual_field,800
residual_field,0.375,1,fractional_coordinate,0.04362274333834648,0.018368475139141083,0.017507452866993845,0.40133773181577864,0.953125,residual_field,800
residual_field,0.375,2,fractional_coordinate,0.04362274333834648,0.005595253314822912,0.005332975815690588,0.1222521879086556,0.953125,residual_field,800
residual_field,0.375,3,fractional_coordinate,0.04362273961305618,0.009603377431631088,0.009153219114523381,0.20982678290530482,0.953125,residual_field,800
residual_field,0.375,4,fractional_coordinate,0.04362274333834648,0.028949303552508354,0.027592304948484525,0.6325210850329435,0.953125,residual_field,800
residual_field,0.375,5,fractional_coordinate,0.04362273961305618,0.01937384344637394,0.01846569453482516,0.4233043293158604,0.953125,residual_field,800
residual_field,0.375,6,fractional_coordinate,0.04362273961305618,0.02249888889491558,0.021444253477966413,0.4915842899410242,0.953125,residual_field,800
residual_field,0.375,7,fractional_coordinate,0.04362273961305618,0.024662546813488007,0.023506489931605756,0.5388586352006722,0.953125,residual_field,800
residual_field,0.375,0,lattice_log,2.2745413780212402,0.555974543094635,0.529913236387074,0.23297586120331532,0.953125,residual_field,800
residual_field,0.375,1,lattice_log,2.2745413780212402,0.6340295076370239,0.6043093744665384,0.26568405407171064,0.953125,residual_field,800
residual_field,0.375,2,lattice_log,2.2745413780212402,0.49042627215385437,0.46743754064664245,0.20550847971527972,0.953125,residual_field,800
residual_field,0.375,3,lattice_log,2.2745413780212402,0.4209441542625427,0.40121239703148603,0.1763926569586194,0.953125,residual_field,800
residual_field,0.375,4,lattice_log,2.2745413780212402,0.3493720293045044,0.33299521543085575,0.1464010365555751,0.953125,residual_field,800
residual_field,0.375,5,lattice_log,2.2745413780212402,0.06562291085720062,0.06254683691076934,0.02749865863736565,0.953125,residual_field,800
residual_field,0.375,6,lattice_log,2.2745413780212402,0.13750521838665009,0.13105966127477586,0.057620258106182494,0.953125,residual_field,800
residual_field,0.375,7,lattice_log,2.2745413780212402,0.2507041096687317,0.2389523545280099,0.10505518028249232,0.953125,residual_field,800
residual_field,0.5,0,type_logit,0.864905595779419,0.15066613256931305,0.15066613256931305,0.1741995118363625,1.0,residual_field,800
residual_field,0.5,1,type_logit,0.864905595779419,0.12771305441856384,0.12771305441856384,0.14766126504647464,1.0,residual_field,800
residual_field,0.5,2,type_logit,0.864905595779419,0.12043747305870056,0.12043747305870056,0.1392492702630361,1.0,residual_field,800
residual_field,0.5,3,type_logit,0.864905595779419,0.12315017729997635,0.12315017729997635,0.14238568683209668,1.0,residual_field,800
residual_field,0.5,4,type_logit,0.864905595779419,0.16186821460723877,0.16186821460723877,0.1871513092262624,1.0,residual_field,800
residual_field,0.5,5,type_logit,0.864905595779419,0.08109643310308456,0.08109643310308456,0.09376333497993344,1.0,residual_field,800
residual_field,0.5,6,type_logit,0.864905595779419,0.09085299074649811,0.09085299074649811,0.10504382349917041,1.0,residual_field,800
residual_field,0.5,7,type_logit,0.864905595779419,0.10815998911857605,0.10815998911857605,0.12505409798060851,1.0,residual_field,800
residual_field,0.5,0,fractional_coordinate,0.05263809487223625,0.005117458291351795,0.005117458291351795,0.0972196714902571,1.0,residual_field,800
residual_field,0.5,1,fractional_coordinate,0.05263809114694595,0.01852482184767723,0.01852482184767723,0.3519280704150693,1.0,residual_field,800
residual_field,0.5,2,fractional_coordinate,0.05263809487223625,0.00562511570751667,0.00562511570751667,0.10686396840862139,1.0,residual_field,800
residual_field,0.5,3,fractional_coordinate,0.05263809487223625,0.009740900248289108,0.009740900248289108,0.18505419453216013,1.0,residual_field,800
residual_field,0.5,4,fractional_coordinate,0.05263809487223625,0.028930092230439186,0.028930092230439186,0.549603710025194,1.0,residual_field,800
