method,time,target,own_velocity_error,shuffled_velocity_error,own_target_margin,own_target_win,condition_velocity_shift_rms,checkpoint_step
residual_field,0.75,6,2.0843276977539062,2.2097280025482178,0.12540030479431152,True,0.07075731456279755,800
residual_field,0.75,7,1.6434897184371948,1.578033208847046,-0.06545650959014893,False,0.08588377386331558,800
residual_field,0.875,0,1.518364667892456,1.7590855360031128,0.24072086811065674,True,0.48442327976226807,800
residual_field,0.875,1,2.1340203285217285,2.6464672088623047,0.5124468803405762,True,0.7510615587234497,800
residual_field,0.875,2,2.168260335922241,2.4154655933380127,0.24720525741577148,True,0.8426190614700317,800
residual_field,0.875,3,2.2784910202026367,2.171844959259033,-0.10664606094360352,False,0.10987281054258347,800
residual_field,0.875,4,4.563509464263916,4.86152458190918,0.29801511764526367,True,0.1235530823469162,800
residual_field,0.875,5,1.187839388847351,1.4836311340332031,0.29579174518585205,True,0.38617247343063354,800
residual_field,0.875,6,1.8196542263031006,1.78517484664917,-0.034479379653930664,False,0.046706583350896835,800
residual_field,0.875,7,1.3513538837432861,1.3081470727920532,-0.04320681095123291,False,0.058997996151447296,800
residual_field,1.0,0,2.260218620300293,2.426637649536133,0.16641902923583984,True,0.20495885610580444,800
residual_field,1.0,1,1.5486843585968018,1.5490214824676514,0.0003371238708496094,True,0.3346315920352936,800
residual_field,1.0,2,2.1778697967529297,2.3425145149230957,0.16464471817016602,True,0.3617391288280487,800
residual_field,1.0,3,2.469881534576416,2.4470129013061523,-0.022868633270263672,False,0.048319727182388306,800
residual_field,1.0,4,1.7255078554153442,1.7053861618041992,-0.02012169361114502,False,0.04959896206855774,800
residual_field,1.0,5,2.912310838699341,2.7867188453674316,-0.12559199333190918,False,0.16795490682125092,800
residual_field,1.0,6,3.762852907180786,3.749685287475586,-0.013167619705200195,False,0.02068651095032692,800
residual_field,1.0,7,2.3898766040802,2.394639730453491,0.004763126373291016,True,0.030138211324810982,800
residual_counterfactual,0.0,0,2.197579860687256,2.1927266120910645,-0.004853248596191406,False,0.16819438338279724,400
residual_counterfactual,0.0,1,1.2102231979370117,1.1114192008972168,-0.09880399703979492,False,0.2970444858074188,400
residual_counterfactual,0.0,2,3.6549768447875977,4.15303897857666,0.4980621337890625,True,0.35449180006980896,400
residual_counterfactual,0.0,3,2.4745590686798096,2.424602746963501,-0.049956321716308594,False,0.054561857134103775,400
residual_counterfactual,0.0,4,2.0975258350372314,2.1116814613342285,0.01415562629699707,True,0.03922504186630249,400
residual_counterfactual,0.0,5,1.1720041036605835,1.1122608184814453,-0.059743285179138184,False,0.12630371749401093,400
residual_counterfactual,0.0,6,2.297034740447998,2.2727017402648926,-0.02433300018310547,False,0.025092177093029022,400
residual_counterfactual,0.0,7,1.769927978515625,1.7787938117980957,0.008865833282470703,True,0.0420057475566864,400
residual_counterfactual,0.125,0,1.1164487600326538,1.4428205490112305,0.32637178897857666,True,0.390937864780426,400
residual_counterfactual,0.125,1,1.6364487409591675,1.292581558227539,-0.3438671827316284,False,0.7096490859985352,400
residual_counterfactual,0.125,2,2.2345728874206543,2.6028976440429688,0.36832475662231445,True,0.7781718969345093,400
residual_counterfactual,0.125,3,2.7861249446868896,2.7935872077941895,0.007462263107299805,True,0.1257740557193756,400
residual_counterfactual,0.125,4,2.536458969116211,2.5149855613708496,-0.021473407745361328,False,0.09436604380607605,400
residual_counterfactual,0.125,5,1.7025554180145264,1.9413255453109741,0.23877012729644775,True,0.2352418303489685,400
residual_counterfactual,0.125,6,2.581880569458008,2.502962112426758,-0.07891845703125,False,0.04699404910206795,400
residual_counterfactual,0.125,7,2.1438798904418945,2.1177234649658203,-0.02615642547607422,False,0.10991169512271881,400
residual_counterfactual,0.25,0,1.0934618711471558,1.0792434215545654,-0.014218449592590332,False,0.4936671257019043,400
residual_counterfactual,0.25,1,1.2042746543884277,2.5866217613220215,1.3823471069335938,True,1.0296800136566162,400
residual_counterfactual,0.25,2,1.4479234218597412,2.7889761924743652,1.341052770614624,True,1.089338779449463,400
residual_counterfactual,0.25,3,1.0782470703125,1.1139116287231445,0.03566455841064453,True,0.16302154958248138,400
residual_counterfactual,0.25,4,1.977634072303772,1.9988994598388672,0.021265387535095215,True,0.11026182025671005,400
residual_counterfactual,0.25,5,1.148894190788269,1.2668695449829102,0.11797535419464111,True,0.3078612685203552,400
residual_counterfactual,0.25,6,2.2667484283447266,2.170949935913086,-0.09579849243164062,False,0.08076824992895126,400
residual_counterfactual,0.25,7,2.047419786453247,2.180323600769043,0.1329038143157959,True,0.14451265335083008,400
residual_counterfactual,0.375,0,2.3562941551208496,3.4110755920410156,1.054781436920166,True,0.595641553401947,400
residual_counterfactual,0.375,1,1.487593173980713,3.041442394256592,1.553849220275879,True,1.2208952903747559,400
residual_counterfactual,0.375,2,0.9441813230514526,2.2759673595428467,1.331786036491394,True,1.2752822637557983,400
residual_counterfactual,0.375,3,1.7651469707489014,1.884549617767334,0.11940264701843262,True,0.19206830859184265,400
residual_counterfactual,0.375,4,1.074409008026123,1.1676325798034668,0.09322357177734375,True,0.1311328113079071,400
residual_counterfactual,0.375,5,1.6944530010223389,1.5626373291015625,-0.13181567192077637,False,0.44521963596343994,400
residual_counterfactual,0.375,6,1.3383171558380127,1.267099380493164,-0.07121777534484863,False,0.11451957374811172,400
residual_counterfactual,0.375,7,1.2723722457885742,1.4501150846481323,0.1777428388595581,True,0.16270534694194794,400
residual_counterfactual,0.5,0,2.2173595428466797,2.4470787048339844,0.2297191619873047,True,0.6611274480819702,400
residual_counterfactual,0.5,1,2.689876079559326,2.2339091300964355,-0.4559669494628906,False,1.2942436933517456,400
residual_counterfactual,0.5,2,1.102664828300476,3.3020238876342773,2.1993589401245117,True,1.3661601543426514,400
residual_counterfactual,0.5,3,2.118751287460327,1.8773369789123535,-0.24141430854797363,False,0.20370356738567352,400
residual_counterfactual,0.5,4,2.4588682651519775,2.342987060546875,-0.11588120460510254,False,0.15040791034698486,400
residual_counterfactual,0.5,5,1.9168365001678467,2.49638032913208,0.5795438289642334,True,0.3564825654029846,400
residual_counterfactual,0.5,6,1.2028374671936035,1.1904516220092773,-0.012385845184326172,False,0.11051680892705917,400
residual_counterfactual,0.5,7,1.642279863357544,1.7384166717529297,0.09613680839538574,True,0.18293148279190063,400
residual_counterfactual,0.625,0,2.442390203475952,1.641575574874878,-0.8008146286010742,False,0.5931252837181091,400
residual_counterfactual,0.625,1,1.8085784912109375,3.0136055946350098,1.2050271034240723,True,1.239227533340454,400
residual_counterfactual,0.625,2,1.3369723558425903,2.4097282886505127,1.0727559328079224,True,1.309317946434021,400
residual_counterfactual,0.625,3,1.8340868949890137,1.7001289129257202,-0.13395798206329346,False,0.196974515914917,400
residual_counterfactual,0.625,4,1.8889845609664917,1.8477253913879395,-0.041259169578552246,False,0.11910974979400635,400
residual_counterfactual,0.625,5,2.1848065853118896,2.83612322807312,0.6513166427612305,True,0.4076438248157501,400
residual_counterfactual,0.625,6,1.6863669157028198,1.5836005210876465,-0.10276639461517334,False,0.09731089323759079,400
residual_counterfactual,0.625,7,1.8966562747955322,1.9085044860839844,0.011848211288452148,True,0.14029821753501892,400
residual_counterfactual,0.75,0,1.5415267944335938,1.7708911895751953,0.22936439514160156,True,0.5623980164527893,400
residual_counterfactual,0.75,1,1.1941020488739014,1.619852066040039,0.4257500171661377,True,1.040472149848938,400
residual_counterfactual,0.75,2,1.8299767971038818,4.183724403381348,2.353747606277466,True,1.0845201015472412,400
residual_counterfactual,0.75,3,2.0771875381469727,2.0609474182128906,-0.01624011993408203,False,0.1785099059343338,400
residual_counterfactual,0.75,4,1.8707172870635986,1.8552933931350708,-0.015423893928527832,False,0.12363183498382568,400
residual_counterfactual,0.75,5,2.70145845413208,2.6066484451293945,-0.09481000900268555,False,0.4140123426914215,400
residual_counterfactual,0.75,6,2.147304058074951,2.231679677963257,0.08437561988830566,True,0.08349227160215378,400
residual_counterfactual,0.75,7,1.8631279468536377,2.0342671871185303,0.17113924026489258,True,0.12575607001781464,400
residual_counterfactual,0.875,0,1.7979629039764404,1.99605393409729,0.1980910301208496,True,0.39011016488075256,400
residual_counterfactual,0.875,1,1.7962276935577393,2.465482711791992,0.6692550182342529,True,0.7057206630706787,400
residual_counterfactual,0.875,2,1.8262522220611572,2.160717487335205,0.33446526527404785,True,0.7881422638893127,400
residual_counterfactual,0.875,3,2.6069304943084717,2.4741098880767822,-0.13282060623168945,False,0.12649299204349518,400
residual_counterfactual,0.875,4,4.9665961265563965,5.169577598571777,0.20298147201538086,True,0.09808620065450668,400
residual_counterfactual,0.875,5,1.364375114440918,1.5978511571884155,0.23347604274749756,True,0.26343855261802673,400
residual_counterfactual,0.875,6,1.7434322834014893,1.7352044582366943,-0.008227825164794922,False,0.05646504461765289,400
residual_counterfactual,0.875,7,1.550701379776001,1.5738561153411865,0.023154735565185547,True,0.09349747002124786,400
residual_counterfactual,1.0,0,2.531874179840088,2.6163034439086914,0.08442926406860352,True,0.16831953823566437,400
residual_counterfactual,1.0,1,1.7028203010559082,1.7263593673706055,0.023539066314697266,True,0.3161452114582062,400
residual_counterfactual,1.0,2,1.933058738708496,1.9623513221740723,0.029292583465576172,True,0.34029972553253174,400
residual_counterfactual,1.0,3,2.344853401184082,2.345794916152954,0.0009415149688720703,True,0.05443050339818001,400
residual_counterfactual,1.0,4,1.8983070850372314,1.8946599960327148,-0.0036470890045166016,False,0.03851580247282982,400
residual_counterfactual,1.0,5,2.565586566925049,2.535351514816284,-0.03023505210876465,False,0.11538786441087723,400
residual_counterfactual,1.0,6,3.4871039390563965,3.4767403602600098,-0.010363578796386719,False,0.024706261232495308,400
residual_counterfactual,1.0,7,2.5372605323791504,2.55765700340271,0.02039647102355957,True,0.041603945195674896,400
residual_counterfactual,0.0,0,2.185281276702881,2.320021629333496,0.13474035263061523,True,0.33001723885536194,800
residual_counterfactual,0.0,1,1.4628429412841797,1.2226378917694092,-0.2402050495147705,False,0.4026898443698883,800
residual_counterfactual,0.0,2,3.8047943115234375,4.460474014282227,0.6556797027587891,True,0.4451308846473694,800
residual_counterfactual,0.0,3,2.2756094932556152,2.1648030281066895,-0.11080646514892578,False,0.10555975139141083,800
residual_counterfactual,0.0,4,1.485975980758667,1.4856019020080566,-0.00037407875061035156,False,0.039853718131780624,800
residual_counterfactual,0.0,5,1.0216755867004395,0.876632571220398,-0.1450430154800415,False,0.3278251886367798,800
residual_counterfactual,0.0,6,2.1262001991271973,2.1180059909820557,-0.008194208145141602,False,0.019666170701384544,800
residual_counterfactual,0.0,7,2.07745361328125,2.067462682723999,-0.009990930557250977,False,0.035873863846063614,800
residual_counterfactual,0.125,0,0.9497731328010559,1.3893413543701172,0.4395682215690613,True,0.47479403018951416,800
residual_counterfactual,0.125,1,1.7462916374206543,1.159778118133545,-0.5865135192871094,False,1.0016834735870361,800
residual_counterfactual,0.125,2,2.0868639945983887,2.9188942909240723,0.8320302963256836,True,0.9889413118362427,800
residual_counterfactual,0.125,3,2.350830554962158,2.298022747039795,-0.05280780792236328,False,0.2578926682472229,800
residual_counterfactual,0.125,4,2.342344284057617,2.2215564250946045,-0.1207878589630127,False,0.12286943197250366,800
residual_counterfactual,0.125,5,1.7576972246170044,2.8972771167755127,1.1395798921585083,True,0.7895463109016418,800
residual_counterfactual,0.125,6,1.8645985126495361,1.8594520092010498,-0.005146503448486328,False,0.04211417958140373,800
residual_counterfactual,0.125,7,2.187532424926758,2.2799978256225586,0.09246540069580078,True,0.053372468799352646,800
residual_counterfactual,0.25,0,0.8972387909889221,0.7987744808197021,-0.09846431016921997,False,0.5612515211105347,800
residual_counterfactual,0.25,1,1.0211701393127441,2.9920578002929688,1.9708876609802246,True,1.4149225950241089,800
residual_counterfactual,0.25,2,1.3473293781280518,2.8736300468444824,1.5263006687164307,True,1.4470362663269043,800
residual_counterfactual,0.25,3,0.8977669477462769,0.902481734752655,0.004714787006378174,True,0.31441983580589294,800
residual_counterfactual,0.25,4,1.6499468088150024,1.611182451248169,-0.038764357566833496,False,0.1281670480966568,800
residual_counterfactual,0.25,5,0.803156852722168,1.8288952112197876,1.0257383584976196,True,0.9998007416725159,800
residual_counterfactual,0.25,6,1.895074725151062,1.8666141033172607,-0.02846062183380127,False,0.05954275280237198,800
residual_counterfactual,0.25,7,1.8834972381591797,1.928995132446289,0.045497894287109375,True,0.07205384224653244,800
residual_counterfactual,0.375,0,1.9404077529907227,3.0631728172302246,1.122765064239502,True,0.8639054298400879,800
residual_counterfactual,0.375,1,1.456472635269165,4.013654708862305,2.5571820735931396,True,1.7015165090560913,800
residual_counterfactual,0.375,2,1.0461091995239258,2.891862154006958,1.8457529544830322,True,1.6133140325546265,800
residual_counterfactual,0.375,3,1.1936190128326416,1.3077925443649292,0.1141735315322876,True,0.3523770272731781,800
residual_counterfactual,0.375,4,1.1129872798919678,1.1945966482162476,0.08160936832427979,True,0.1575194150209427,800
residual_counterfactual,0.375,5,1.6860824823379517,2.606423854827881,0.9203413724899292,True,1.274308681488037,800
residual_counterfactual,0.375,6,1.0169825553894043,0.945521354675293,-0.07146120071411133,False,0.09508418291807175,800
residual_counterfactual,0.375,7,1.010805368423462,1.036637306213379,0.025831937789916992,True,0.07197267562150955,800
residual_counterfactual,0.5,0,1.9305355548858643,2.0800716876983643,0.1495361328125,True,0.8493107557296753,800
residual_counterfactual,0.5,1,2.903441905975342,2.775225877761841,-0.12821602821350098,False,1.722800374031067,800
residual_counterfactual,0.5,2,0.8386106491088867,3.6626408100128174,2.8240301609039307,True,1.651432752609253,800
residual_counterfactual,0.5,3,2.351285219192505,1.8859083652496338,-0.4653768539428711,False,0.4241197407245636,800
residual_counterfactual,0.5,4,2.3707807064056396,2.183924674987793,-0.18685603141784668,False,0.18953831493854523,800
residual_counterfactual,0.5,5,1.6680623292922974,4.565958023071289,2.8978958129882812,True,1.3172024488449097,800
residual_counterfactual,0.5,6,1.2091220617294312,1.2051184177398682,-0.004003643989562988,False,0.08084003627300262,800
residual_counterfactual,0.5,7,1.3979096412658691,1.4773895740509033,0.07947993278503418,True,0.11826314777135849,800
residual_counterfactual,0.625,0,2.3694417476654053,1.6165623664855957,-0.7528793811798096,False,0.8471961617469788,800
residual_counterfactual,0.625,1,1.6085894107818604,3.569336175918579,1.9607467651367188,True,1.6543842554092407,800
residual_counterfactual,0.625,2,1.1553590297698975,2.9801888465881348,1.8248298168182373,True,1.615911602973938,800
residual_counterfactual,0.625,3,1.6522164344787598,1.4614522457122803,-0.1907641887664795,False,0.358592689037323,800
residual_counterfactual,0.625,4,1.8846397399902344,1.8740636110305786,-0.010576128959655762,False,0.14547419548034668,800
residual_counterfactual,0.625,5,1.6251227855682373,3.698533296585083,2.0734105110168457,True,1.2480305433273315,800
residual_counterfactual,0.625,6,1.5067458152770996,1.4799250364303589,-0.026820778846740723,False,0.07771952450275421,800
residual_counterfactual,0.625,7,1.6736786365509033,1.6875393390655518,0.013860702514648438,True,0.0745108351111412,800
residual_counterfactual,0.75,0,1.4014954566955566,1.9337878227233887,0.532292366027832,True,0.8467140197753906,800
residual_counterfactual,0.75,1,1.0458136796951294,1.8239359855651855,0.7781223058700562,True,1.389951229095459,800
residual_counterfactual,0.75,2,1.8124029636383057,4.545227527618408,2.7328245639801025,True,1.3652536869049072,800
residual_counterfactual,0.75,3,1.8290737867355347,1.9154067039489746,0.08633291721343994,True,0.3257724344730377,800
residual_counterfactual,0.75,4,2.0747156143188477,2.0355660915374756,-0.03914952278137207,False,0.15291698276996613,800
residual_counterfactual,0.75,5,3.1525044441223145,3.2640814781188965,0.11157703399658203,True,1.0169368982315063,800
residual_counterfactual,0.75,6,2.062032461166382,2.1829793453216553,0.12094688415527344,True,0.06792482733726501,800
residual_counterfactual,0.75,7,1.5352442264556885,1.5186612606048584,-0.016582965850830078,False,0.06391223520040512,800
residual_counterfactual,0.875,0,1.514981985092163,1.806101679801941,0.29111969470977783,True,0.5878077745437622,800
residual_counterfactual,0.875,1,2.130103588104248,2.749248504638672,0.6191449165344238,True,0.9567848443984985,800
residual_counterfactual,0.875,2,2.072279691696167,2.6018924713134766,0.5296127796173096,True,0.959114670753479,800
residual_counterfactual,0.875,3,2.2744410037994385,2.072211265563965,-0.20222973823547363,False,0.21626777946949005,800
residual_counterfactual,0.875,4,4.533333778381348,4.74960470199585,0.21627092361450195,True,0.11935260146856308,800
residual_counterfactual,0.875,5,1.2050608396530151,2.095632553100586,0.8905717134475708,True,0.7422711849212646,800
residual_counterfactual,0.875,6,1.808321237564087,1.7702393531799316,-0.03808188438415527,False,0.04316933453083038,800
residual_counterfactual,0.875,7,1.3719897270202637,1.3375673294067383,-0.03442239761352539,False,0.04378529265522957,800
residual_counterfactual,1.0,0,2.205838680267334,2.3909912109375,0.18515253067016602,True,0.24796493351459503,800
residual_counterfactual,1.0,1,1.5683317184448242,1.6083109378814697,0.03997921943664551,True,0.4217865765094757,800
residual_counterfactual,1.0,2,2.1824653148651123,2.4180045127868652,0.23553919792175293,True,0.4143883287906647,800
residual_counterfactual,1.0,3,2.4115724563598633,2.344374656677246,-0.06719779968261719,False,0.09552669525146484,800
residual_counterfactual,1.0,4,1.726355791091919,1.7215633392333984,-0.004792451858520508,False,0.04673093184828758,800
residual_counterfactual,1.0,5,2.8723959922790527,2.7240376472473145,-0.14835834503173828,False,0.3225831389427185,800
residual_counterfactual,1.0,6,3.7289886474609375,3.7123911380767822,-0.016597509384155273,False,0.019252166152000427,800
residual_counterfactual,1.0,7,2.3633651733398438,2.367988109588623,0.004622936248779297,True,0.022966569289565086,800
residual_counterfactual_dropout,0.0,0,2.277008056640625,2.388664960861206,0.11165690422058105,True,0.24852696061134338,400
residual_counterfactual_dropout,0.0,1,1.2786800861358643,1.1784511804580688,-0.10022890567779541,False,0.3174705505371094,400
residual_counterfactual_dropout,0.0,2,3.4839186668395996,3.915738582611084,0.4318199157714844,True,0.3509478271007538,400
residual_counterfactual_dropout,0.0,3,2.430630922317505,2.311898708343506,-0.11873221397399902,False,0.07815480977296829,400
residual_counterfactual_dropout,0.0,4,1.9676026105880737,1.996659755706787,0.02905714511871338,True,0.061836108565330505,400
residual_counterfactual_dropout,0.0,5,1.120068073272705,1.0518685579299927,-0.0681995153427124,False,0.11480821669101715,400
residual_counterfactual_dropout,0.0,6,2.0321078300476074,1.9837068319320679,-0.04840099811553955,False,0.04664713889360428,400
residual_counterfactual_dropout,0.0,7,1.8736486434936523,1.915066123008728,0.041417479515075684,True,0.0693034678697586,400
residual_counterfactual_dropout,0.125,0,0.9771454930305481,1.5542961359024048,0.5771506428718567,True,0.5463189482688904,400
residual_counterfactual_dropout,0.125,1,1.6132581233978271,1.1773488521575928,-0.4359092712402344,False,0.7751383185386658,400
residual_counterfactual_dropout,0.125,2,2.1709041595458984,2.6659836769104004,0.49507951736450195,True,0.8050888180732727,400
residual_counterfactual_dropout,0.125,3,2.9456899166107178,2.840787887573242,-0.10490202903747559,False,0.17890790104866028,400
residual_counterfactual_dropout,0.125,4,2.199354887008667,2.1498165130615234,-0.049538373947143555,False,0.14182870090007782,400
residual_counterfactual_dropout,0.125,5,2.014477014541626,2.362855911254883,0.34837889671325684,True,0.3044513761997223,400
residual_counterfactual_dropout,0.125,6,2.3273563385009766,2.1542305946350098,-0.1731257438659668,False,0.0869845524430275,400
residual_counterfactual_dropout,0.125,7,2.3113129138946533,2.2182579040527344,-0.09305500984191895,False,0.18378254771232605,400
residual_counterfactual_dropout,0.25,0,1.086863398551941,1.183927297592163,0.09706389904022217,True,0.651649534702301,400
residual_counterfactual_dropout,0.25,1,1.120903491973877,2.5263936519622803,1.4054901599884033,True,1.0455663204193115,400
residual_counterfactual_dropout,0.25,2,1.3244898319244385,2.7369563579559326,1.4124665260314941,True,1.120438575744629,400
residual_counterfactual_dropout,0.25,3,1.126725435256958,1.0827534198760986,-0.043972015380859375,False,0.2090579867362976,400
residual_counterfactual_dropout,0.25,4,2.0738461017608643,2.0075924396514893,-0.066253662109375,False,0.17050579190254211,400
residual_counterfactual_dropout,0.25,5,1.178715705871582,1.629584550857544,0.4508688449859619,True,0.3853714168071747,400
residual_counterfactual_dropout,0.25,6,2.221193313598633,2.0631532669067383,-0.15804004669189453,False,0.13018055260181427,400
residual_counterfactual_dropout,0.25,7,2.115225315093994,2.297966957092285,0.18274164199829102,True,0.24439726769924164,400
residual_counterfactual_dropout,0.375,0,2.1178972721099854,3.8147876262664795,1.6968903541564941,True,0.8729061484336853,400
residual_counterfactual_dropout,0.375,1,1.5461993217468262,2.756343126296997,1.210143804550171,True,1.2421046495437622,400
residual_counterfactual_dropout,0.375,2,0.9206414222717285,2.336400032043457,1.4157586097717285,True,1.327834963798523,400
residual_counterfactual_dropout,0.375,3,1.8036717176437378,1.8026905059814453,-0.0009812116622924805,False,0.26938244700431824,400
residual_counterfactual_dropout,0.375,4,1.020261287689209,1.094299077987671,0.07403779029846191,True,0.20267364382743835,400
residual_counterfactual_dropout,0.375,5,1.7511184215545654,1.8653614521026611,0.1142430305480957,True,0.4216746687889099,400
residual_counterfactual_dropout,0.375,6,1.3111292123794556,1.2470088005065918,-0.06412041187286377,False,0.16926738619804382,400
residual_counterfactual_dropout,0.375,7,1.0519721508026123,1.2855207920074463,0.23354864120483398,True,0.2862904965877533,400
residual_counterfactual_dropout,0.5,0,2.2050411701202393,2.802824020385742,0.5977828502655029,True,0.8399625420570374,400
residual_counterfactual_dropout,0.5,1,2.5928611755371094,2.5524344444274902,-0.04042673110961914,False,1.2957180738449097,400
residual_counterfactual_dropout,0.5,2,1.0020413398742676,3.347930908203125,2.3458895683288574,True,1.4267922639846802,400
residual_counterfactual_dropout,0.5,3,2.4090588092803955,1.945591688156128,-0.4634671211242676,False,0.2763814926147461,400
residual_counterfactual_dropout,0.5,4,2.441129446029663,2.174938678741455,-0.266190767288208,False,0.2347337156534195,400
residual_counterfactual_dropout,0.5,5,2.080688953399658,2.9505083560943604,0.8698194026947021,True,0.4677242338657379,400
residual_counterfactual_dropout,0.5,6,1.3000952005386353,1.291034460067749,-0.00906074047088623,False,0.16427122056484222,400
residual_counterfactual_dropout,0.5,7,1.4789588451385498,1.6178159713745117,0.13885712623596191,True,0.30145788192749023,400
residual_counterfactual_dropout,0.625,0,2.3201682567596436,1.4966062307357788,-0.8235620260238647,False,0.8272924423217773,400
residual_counterfactual_dropout,0.625,1,1.7207326889038086,2.8155527114868164,1.0948200225830078,True,1.2316484451293945,400
residual_counterfactual_dropout,0.625,2,1.3253306150436401,2.5651540756225586,1.2398234605789185,True,1.3507137298583984,400
residual_counterfactual_dropout,0.625,3,1.8335134983062744,1.5702582597732544,-0.26325523853302,False,0.28251540660858154,400
residual_counterfactual_dropout,0.625,4,2.049611806869507,1.9022259712219238,-0.147385835647583,False,0.1848708540201187,400
residual_counterfactual_dropout,0.625,5,2.026245594024658,2.6531052589416504,0.6268596649169922,True,0.4375070035457611,400
residual_counterfactual_dropout,0.625,6,1.6375548839569092,1.4634217023849487,-0.17413318157196045,False,0.1558045744895935,400
residual_counterfactual_dropout,0.625,7,1.9913716316223145,1.8500150442123413,-0.14135658740997314,False,0.26945409178733826,400
residual_counterfactual_dropout,0.75,0,1.5332331657409668,1.937392234802246,0.4041590690612793,True,0.7563921213150024,400
residual_counterfactual_dropout,0.75,1,1.1425261497497559,1.5327258110046387,0.3901996612548828,True,1.0595921277999878,400
residual_counterfactual_dropout,0.75,2,1.84537935256958,3.996690273284912,2.151310920715332,True,1.1172621250152588,400
residual_counterfactual_dropout,0.75,3,2.004819393157959,1.8928967714309692,-0.11192262172698975,False,0.24728325009346008,400
residual_counterfactual_dropout,0.75,4,1.997463345527649,1.901871919631958,-0.09559142589569092,False,0.17820164561271667,400
residual_counterfactual_dropout,0.75,5,2.791116714477539,2.643131971359253,-0.14798474311828613,False,0.35624077916145325,400
residual_counterfactual_dropout,0.75,6,2.1182477474212646,2.146803617477417,0.028555870056152344,True,0.1261170208454132,400
residual_counterfactual_dropout,0.75,7,1.7266666889190674,1.9797617197036743,0.25309503078460693,True,0.23059338331222534,400
residual_counterfactual_dropout,0.875,0,1.7427012920379639,2.024808883666992,0.2821075916290283,True,0.5218434929847717,400
residual_counterfactual_dropout,0.875,1,1.8924323320388794,2.6390230655670166,0.7465907335281372,True,0.7165561318397522,400
residual_counterfactual_dropout,0.875,2,1.945913314819336,2.05570125579834,0.1097879409790039,True,0.8121453523635864,400
residual_counterfactual_dropout,0.875,3,2.612074851989746,2.4206349849700928,-0.19143986701965332,False,0.17081210017204285,400
residual_counterfactual_dropout,0.875,4,4.652902603149414,4.943777084350586,0.2908744812011719,True,0.14293688535690308,400
residual_counterfactual_dropout,0.875,5,1.3183839321136475,1.5451737642288208,0.22678983211517334,True,0.2569834589958191,400
residual_counterfactual_dropout,0.875,6,1.8499689102172852,1.8661173582077026,0.01614844799041748,True,0.08661739528179169,400
residual_counterfactual_dropout,0.875,7,1.4708127975463867,1.487792730331421,0.01697993278503418,True,0.16515229642391205,400
residual_counterfactual_dropout,1.0,0,2.469858407974243,2.609175682067871,0.13931727409362793,True,0.224984273314476,400
residual_counterfactual_dropout,1.0,1,1.7139328718185425,1.669283390045166,-0.044649481773376465,False,0.3203586935997009,400
residual_counterfactual_dropout,1.0,2,2.1268463134765625,2.184548854827881,0.05770254135131836,True,0.34645551443099976,400
residual_counterfactual_dropout,1.0,3,2.30812931060791,2.318326950073242,0.010197639465332031,True,0.07418336719274521,400
residual_counterfactual_dropout,1.0,4,1.9436107873916626,1.9428389072418213,-0.0007718801498413086,False,0.05657261982560158,400
residual_counterfactual_dropout,1.0,5,2.6560606956481934,2.565028667449951,-0.09103202819824219,False,0.11410077661275864,400
residual_counterfactual_dropout,1.0,6,3.306457996368408,3.297006607055664,-0.00945138931274414,False,0.037332452833652496,400
residual_counterfactual_dropout,1.0,7,2.4593148231506348,2.4856505393981934,0.026335716247558594,True,0.07027754932641983,400
residual_counterfactual_dropout,0.0,0,2.1840176582336426,2.2270407676696777,0.043023109436035156,True,0.22716957330703735,800
residual_counterfactual_dropout,0.0,1,1.3013606071472168,1.254622459411621,-0.0467381477355957,False,0.28821954131126404,800
residual_counterfactual_dropout,0.0,2,3.581324577331543,3.9446494579315186,0.3633248805999756,True,0.3095080852508545,800
residual_counterfactual_dropout,0.0,3,2.1977620124816895,2.225328207015991,0.027566194534301758,True,0.022948551923036575,800
residual_counterfactual_dropout,0.0,4,1.6121745109558105,1.6129729747772217,0.0007984638214111328,True,0.02829025872051716,800
residual_counterfactual_dropout,0.0,5,1.2359273433685303,1.040748119354248,-0.19517922401428223,False,0.2412293404340744,800
residual_counterfactual_dropout,0.0,6,1.9950048923492432,1.982161283493042,-0.012843608856201172,False,0.014895660802721977,800
residual_counterfactual_dropout,0.0,7,1.8468782901763916,1.861085295677185,0.014207005500793457,True,0.028061093762516975,800
residual_counterfactual_dropout,0.125,0,0.9615458250045776,1.2325910329818726,0.2710452079772949,True,0.44573521614074707,800
residual_counterfactual_dropout,0.125,1,1.5150004625320435,1.237685203552246,-0.27731525897979736,False,0.6510485410690308,800
residual_counterfactual_dropout,0.125,2,2.37432861328125,2.5977728366851807,0.22344422340393066,True,0.7462727427482605,800
residual_counterfactual_dropout,0.125,3,2.3514370918273926,2.370372772216797,0.018935680389404297,True,0.05585720017552376,800
residual_counterfactual_dropout,0.125,4,2.3680307865142822,2.2886762619018555,-0.07935452461242676,False,0.07835152745246887,800
residual_counterfactual_dropout,0.125,5,2.238862991333008,3.1230030059814453,0.8841400146484375,True,0.4647860527038574,800
residual_counterfactual_dropout,0.125,6,2.0018012523651123,1.970627784729004,-0.0311734676361084,False,0.022656572982668877,800
residual_counterfactual_dropout,0.125,7,2.199967622756958,2.3054747581481934,0.10550713539123535,True,0.06636113673448563,800
