time,representation,neighbors,trace_variance,target_trace_variance,normalized_trace_variance
0.6875,production_input,8,0.3356571098840636,0.4792885500366272,0.7003236565079903
0.6875,production_input,16,0.38873362806074807,0.4792885500366272,0.811063873800117
0.71875,universal_cover_X,4,0.3246851264544807,0.4792885500366272,0.6774314271218629
0.71875,universal_cover_X,8,0.3785654320934335,0.4792885500366272,0.7898486873189514
0.71875,universal_cover_X,16,0.43537311367156223,0.4792885500366272,0.9083737002235732
0.71875,wrapped_torus,4,0.22346727966408386,0.4792885500366272,0.46624789940633155
0.71875,wrapped_torus,8,0.2951117074888132,0.4792885500366272,0.6157286825780854
0.71875,wrapped_torus,16,0.3549248213708228,0.4792885500366272,0.7405243070039947
0.71875,production_input,4,0.2716518128805193,0.4792885500366272,0.566781353027857
0.71875,production_input,8,0.33904375786165186,0.4792885500366272,0.7073896462490961
0.71875,production_input,16,0.3898985496778605,0.4792885500366272,0.8134943963256883
0.75,universal_cover_X,4,0.3245722832047176,0.4792885500366272,0.6771959880533633
0.75,universal_cover_X,8,0.37709521279837743,0.4792885500366272,0.7867811838391713
0.75,universal_cover_X,16,0.4330967495922748,0.4792885500366272,0.9036242354614513
0.75,wrapped_torus,4,0.2228477386562644,0.4792885500366272,0.4649552730588586
0.75,wrapped_torus,8,0.29469894828914095,0.4792885500366272,0.6148674911316369
0.75,wrapped_torus,16,0.35507377360711456,0.4792885500366272,0.7408350847938676
0.75,production_input,4,0.26741057639746385,0.4792885500366272,0.5579323277742153
0.75,production_input,8,0.33680975943741415,0.4792885500366272,0.7027285742830184
0.75,production_input,16,0.3905187207601598,0.4792885500366272,0.8147883372768167
0.78125,universal_cover_X,4,0.3251069455568786,0.4792885500366272,0.6783115213831709
0.78125,universal_cover_X,8,0.3746705485257816,0.4792885500366272,0.7817223017264846
0.78125,universal_cover_X,16,0.43166142167531285,0.4792885500366272,0.9006295302533835
0.78125,wrapped_torus,4,0.22251430675516365,0.4792885500366272,0.46425959213538304
0.78125,wrapped_torus,8,0.29387685713133926,0.4792885500366272,0.6131522589239431
0.78125,wrapped_torus,16,0.35423657285355126,0.4792885500366272,0.739088327535637
0.78125,production_input,4,0.2628229387064366,0.4792885500366272,0.5483605621005377
0.78125,production_input,8,0.3327129476756632,0.4792885500366272,0.6941808804951366
0.78125,production_input,16,0.3890640100759571,0.4792885500366272,0.8117531913629584
0.8125,universal_cover_X,4,0.31941409319203495,0.4792885500366272,0.6664338072912974
0.8125,universal_cover_X,8,0.37376555040652154,0.4792885500366272,0.7798340902947889
0.8125,universal_cover_X,16,0.4283724733972489,0.4792885500366272,0.893767383686743
0.8125,wrapped_torus,4,0.22150836557523257,0.4792885500366272,0.4621607704968227
0.8125,wrapped_torus,8,0.29225328546160884,0.4792885500366272,0.6097647970920125
0.8125,wrapped_torus,16,0.35323840090288466,0.4792885500366272,0.737005715817518
0.8125,production_input,4,0.2615560271011369,0.4792885500366272,0.5457172450315135
0.8125,production_input,8,0.3245553984767434,0.4792885500366272,0.6771607593211666
0.8125,production_input,16,0.38321744182895495,0.4792885500366272,0.7995547604875383
0.84375,universal_cover_X,4,0.3167516950598436,0.4792885500366272,0.6608789111186517
0.84375,universal_cover_X,8,0.37177951534959336,0.4792885500366272,0.7756903754975619
0.84375,universal_cover_X,16,0.4272179253576345,0.4792885500366272,0.8913585048609789
0.84375,wrapped_torus,4,0.21990024184398563,0.4792885500366272,0.45880553964241555
0.84375,wrapped_torus,8,0.29133098348711584,0.4792885500366272,0.6078404824501907
0.84375,wrapped_torus,16,0.3543932264588835,0.4792885500366272,0.7394151736606285
0.84375,production_input,4,0.24869261837049875,0.4792885500366272,0.5188786970844467
0.84375,production_input,8,0.3162393412289146,0.4792885500366272,0.6598099228632681
0.84375,production_input,16,0.37394650711948785,0.4792885500366272,0.7802116430507486
0.875,universal_cover_X,4,0.3141694105656707,0.4792885500366272,0.6554911661078946
0.875,universal_cover_X,8,0.3687147404427501,0.4792885500366272,0.7692959500379739
0.875,universal_cover_X,16,0.4251092248758183,0.4792885500366272,0.8869588577555869
0.875,wrapped_torus,4,0.21808443047387166,0.4792885500366272,0.455016983938393
0.875,wrapped_torus,8,0.289516410081516,0.4792885500366272,0.6040545096672791
0.875,wrapped_torus,16,0.3533140855457647,0.4792885500366272,0.7371636262096486
0.875,production_input,4,0.24758533310371772,0.4792885500366272,0.5165684285276526
0.875,production_input,8,0.31252252350386,0.4792885500366272,0.6520550584402174
0.875,production_input,16,0.36760135259432564,0.4792885500366272,0.7669729488973471
0.90625,universal_cover_X,4,0.3120460442715585,0.4792885500366272,0.6510609198732413
0.90625,universal_cover_X,8,0.3660887353502601,0.4792885500366272,0.7638169852425718
0.90625,universal_cover_X,16,0.423390707702492,0.4792885500366272,0.8833732991746548
0.90625,wrapped_torus,4,0.21768597523950123,0.4792885500366272,0.45418563665429873
0.90625,wrapped_torus,8,0.2894101388743354,0.4792885500366272,0.6038327826780313
0.90625,wrapped_torus,16,0.35237777868664316,0.4792885500366272,0.7352100914151078
0.90625,production_input,4,0.2401423797665279,0.4792885500366272,0.5010392586014756
0.90625,production_input,8,0.3051589316414837,0.4792885500366272,0.6366914703432066
0.90625,production_input,16,0.3648122332240685,0.4792885500366272,0.7611536582632521
0.9375,universal_cover_X,4,0.31076708180458523,0.4792885500366272,0.6483924595754196
0.9375,universal_cover_X,8,0.36719284584173295,0.4792885500366272,0.7661206298662301
0.9375,universal_cover_X,16,0.4231715691811306,0.4792885500366272,0.8829160829082853
0.9375,wrapped_torus,4,0.2173829272624858,0.4792885500366272,0.4535533495341656
0.9375,wrapped_torus,8,0.2869993545908685,0.4792885500366272,0.59880286013287
0.9375,wrapped_torus,16,0.3526399592113591,0.4792885500366272,0.7357571116280796
0.9375,production_input,4,0.2357898409036855,0.4792885500366272,0.4919580091902184
0.9375,production_input,8,0.29967175536151,0.4792885500366272,0.625242884142776
0.9375,production_input,16,0.359886268427138,0.4792885500366272,0.7508759981844664
0.96875,universal_cover_X,4,0.30677493885218365,0.4792885500366272,0.6400631494925968
0.96875,universal_cover_X,8,0.36302984550734374,0.4792885500366272,0.7574348385322391
0.96875,universal_cover_X,16,0.42000413737284537,0.4792885500366272,0.8763074714402184
0.96875,wrapped_torus,4,0.21674203599640027,0.4792885500366272,0.4522161774568511
0.96875,wrapped_torus,8,0.2850416184905785,0.4792885500366272,0.5947181890090962
0.96875,wrapped_torus,16,0.35161918246308616,0.4792885500366272,0.733627336676863
0.96875,production_input,4,0.2312836391088489,0.4792885500366272,0.4825561534720039
0.96875,production_input,8,0.295878284019771,0.4792885500366272,0.6173280876356425
0.96875,production_input,16,0.3571604347052598,0.4792885500366272,0.7451887483603888
1.0,universal_cover_X,4,0.3003209681869381,0.4792885500366272,0.6265974185362608
1.0,universal_cover_X,8,0.3578775521250353,0.4792885500366272,0.7466849606519629
1.0,universal_cover_X,16,0.41682942567933745,0.4792885500366272,0.8696836710317478
1.0,wrapped_torus,4,0.30946654071133567,0.4792885500366272,0.6456789770748462
1.0,wrapped_torus,8,0.3797001726278585,0.4792885500366272,0.7922162392547075
1.0,wrapped_torus,16,0.4297652783483529,0.4792885500366272,0.8966733678814365
1.0,production_input,4,0.48410419611940275,0.4792885500366272,1.010047488266531
1.0,production_input,8,0.5234175799298084,0.4792885500366272,1.0920719468257878
1.0,production_input,16,0.4906798386369302,0.4792885500366272,1.0237670785155049
