time,representation,source_left,source_right,representation_distance,target_distance,lift_difference,exact_representation_collision
0.25,wrapped_torus,1,13,2.7391762806777433,0.7834354003368964,1.2247448348913492,False
0.25,wrapped_torus,2,25,2.5767082981387923,0.5238136673589379,1.49999993046125,False
0.25,wrapped_torus,2,51,2.616772409769769,0.4686574520348783,1.3228756724286241,False
0.25,wrapped_torus,3,22,2.395760311264892,0.4068301754148347,1.3228756667965198,False
0.25,wrapped_torus,4,6,2.722013549653748,0.49857150539848655,1.581138785318664,False
0.25,wrapped_torus,5,38,2.5565589165290254,0.47897275430467456,1.2247449231002678,False
0.25,wrapped_torus,5,46,2.65680051933917,0.47164073820147767,1.2247448774749634,False
0.25,wrapped_torus,8,60,2.50361780852016,0.4682747805053025,1.3228756386359686,False
0.25,wrapped_torus,9,45,2.356142866064062,0.7641478380238843,1.322875655532298,False
0.25,wrapped_torus,11,49,2.754123378696049,0.6324443555894912,1.6583123974241374,False
0.25,wrapped_torus,13,52,2.6365198028408625,0.49099751519599033,1.4142135623730971,False
0.25,wrapped_torus,14,15,2.4489870866884558,0.3363997787961278,6.352138865832771e-08,False
0.25,wrapped_torus,14,23,2.7080995939160837,0.7044017126931641,1.2247448379330352,False
0.25,wrapped_torus,18,59,2.7291994102567405,0.5671814279348625,1.732050831227649,False
0.25,wrapped_torus,18,62,2.285972534212224,0.4317317246796379,1.4142135676414527,False
0.25,wrapped_torus,22,46,2.5642033697062407,0.6923084392218394,0.866025427443211,False
0.25,wrapped_torus,25,51,2.6211753484535842,0.5457643998053319,1.2247448470580993,False
0.25,wrapped_torus,26,61,2.2347292082616566,0.41405253658690244,1.4142135729098075,False
0.25,wrapped_torus,34,52,2.7375246773886417,0.5458718216345827,0.8660253994828502,False
0.25,wrapped_torus,49,54,2.255710876120571,0.7751790340740842,1.5811387829625838,False
0.25,production_input,0,25,3.8602630109523317,0.8749701439181244,1.5811387876747434,False
0.25,production_input,5,58,4.072260185879222,0.8837418960068439,0.8660253521653052,False
0.25,production_input,7,52,4.068379036795551,0.6988786558149652,1.658312437859958,False
0.25,production_input,9,45,2.748999505190469,0.7641478380238843,1.322875655532298,False
0.25,production_input,11,28,4.102049707178055,0.8269593346924442,7.413234086545485e-08,False
0.25,production_input,11,49,3.990484420485375,0.6324443555894912,1.6583123974241374,False
0.25,production_input,13,19,4.110015335369061,0.6126131575454122,1.4999999776482609,False
0.25,production_input,15,19,3.817334857618988,0.7450529075654124,7.28815702831862e-08,False
0.25,production_input,18,28,4.003429266137168,0.7450171960955783,0.8660253951812501,False
0.25,production_input,18,40,4.101697973027804,0.4899190248194958,0.8660254037844386,False
0.25,production_input,18,55,3.8222292222005625,0.5972108106092159,1.5811388300841909,False
0.25,production_input,18,59,3.2394964254280505,0.5671814279348625,1.732050831227649,False
0.25,production_input,19,34,3.6064765859825627,0.49729521312118535,1.2247448044744838,False
0.25,production_input,22,46,3.5687028684231055,0.6923084392218394,0.866025427443211,False
0.25,production_input,25,36,4.01089065918794,0.9363796549511998,1.2247447862243612,False
0.25,production_input,37,62,3.6474190640530746,0.567428332732066,1.224744865308217,False
0.25,production_input,49,54,3.674274526971923,0.7751790340740842,1.5811387829625838,False
0.25,production_input,53,59,4.063304671811195,0.4944369985928927,1.322875701293186,False
0.25,production_input,54,59,3.8595704522195193,0.6221967830784256,1.58113882183791,False
0.25,production_input,56,61,3.2505010421006593,0.5611320854807601,1.3228756386359677,False
0.25,production_input,59,62,3.9775720344835825,0.6811438570857575,1.7320508301522504,False
0.28125,universal_cover_X,0,35,0.5444060567888603,0.7574345337579484,4.2146848548958464e-08,False
0.28125,universal_cover_X,1,33,0.5308479100296626,1.0089102444051619,0.8660254381972002,False
0.28125,universal_cover_X,5,25,0.3716988825028974,0.5171462470783046,7.146345858599389e-08,False
0.28125,universal_cover_X,5,58,0.5277669758572721,0.8837418960068439,0.8660253521653052,False
0.28125,universal_cover_X,13,18,0.5012781770705,0.6974304445930688,7.30004829727037e-08,False
0.28125,universal_cover_X,13,53,0.5504669191702732,0.9963526020683572,0.866025334958925,False
0.28125,universal_cover_X,14,15,0.24178735311541774,0.3363997787961278,6.352138865832771e-08,False
0.28125,universal_cover_X,14,19,0.5659573927362763,0.7874189746670762,5.913715011757061e-08,False
0.28125,universal_cover_X,15,19,0.5355067503042505,0.7450529075654124,7.28815702831862e-08,False
0.28125,universal_cover_X,16,29,0.5400570697254111,0.8448795157491398,0.8660254080860349,False
0.28125,universal_cover_X,16,46,0.40288080720076885,0.5605298191984143,4.9421560627171804e-08,False
0.28125,universal_cover_X,16,62,0.5132804805281508,0.9568649560669178,0.8660254209908186,False
0.28125,universal_cover_X,19,43,0.5685089166003282,0.8124582327733996,0.8660254381971986,False
0.28125,universal_cover_X,20,62,0.5742257576888322,0.7989227570906161,6.622220883310812e-08,False
0.28125,universal_cover_X,22,46,0.5077153189847345,0.6923084392218394,0.866025427443211,False
0.28125,universal_cover_X,28,45,0.5283127512274369,0.7350438502722535,3.6500241538954276e-08,False
0.28125,universal_cover_X,29,46,0.4339188331955562,0.8366576989428838,0.8660254080860366,False
0.28125,universal_cover_X,37,55,0.34822134685726713,0.48448188565449557,2.5809568260370952e-08,False
0.28125,universal_cover_X,44,57,0.46761137208421644,0.6505897300369208,6.664001872172836e-08,False
0.28125,universal_cover_X,44,58,0.5774330012689258,0.8033850645157433,7.146345857387655e-08,False
0.28125,universal_cover_X,57,58,0.521342125115722,0.7253455681884635,8.296615422489672e-08,False
0.28125,wrapped_torus,0,12,2.643806578621547,0.5930833556059867,1.0000000149011616,False
0.28125,wrapped_torus,0,55,2.665439342461289,0.4817803831816011,0.8660254209908179,False
0.28125,wrapped_torus,2,25,2.48357787545983,0.5238136673589379,1.49999993046125,False
0.28125,wrapped_torus,2,51,2.522819185732838,0.4686574520348783,1.3228756724286241,False
0.28125,wrapped_torus,3,22,2.309643541170888,0.4068301754148347,1.3228756667965198,False
0.28125,wrapped_torus,4,6,2.6282696217970387,0.49857150539848655,1.581138785318664,False
0.28125,wrapped_torus,5,38,2.465628652158654,0.47897275430467456,1.2247449231002678,False
0.28125,wrapped_torus,5,46,2.570787604708691,0.47164073820147767,1.2247448774749634,False
0.28125,wrapped_torus,8,60,2.4098044724660808,0.4682747805053025,1.3228756386359686,False
0.28125,wrapped_torus,9,45,2.3912044648521893,0.7641478380238843,1.322875655532298,False
0.28125,wrapped_torus,11,49,2.661665173459833,0.6324443555894912,1.6583123974241374,False
0.28125,wrapped_torus,13,52,2.5486304039244447,0.49099751519599033,1.4142135623730971,False
0.28125,wrapped_torus,14,15,2.3598624271110173,0.3363997787961278,6.352138865832771e-08,False
0.28125,wrapped_torus,14,23,2.6497396252931757,0.7044017126931641,1.2247448379330352,False
0.28125,wrapped_torus,18,59,2.675096042671222,0.5671814279348625,1.732050831227649,False
0.28125,wrapped_torus,18,62,2.203339739010373,0.4317317246796379,1.4142135676414527,False
0.28125,wrapped_torus,22,46,2.5298702730616363,0.6923084392218394,0.866025427443211,False
0.28125,wrapped_torus,25,51,2.533408899221552,0.5457643998053319,1.2247448470580993,False
0.28125,wrapped_torus,26,61,2.1519173994462837,0.41405253658690244,1.4142135729098075,False
0.28125,wrapped_torus,34,52,2.658622388549084,0.5458718216345827,0.8660253994828502,False
0.28125,wrapped_torus,49,54,2.285231460797123,0.7751790340740842,1.5811387829625838,False
0.28125,production_input,0,25,3.824511826146423,0.8749701439181244,1.5811387876747434,False
0.28125,production_input,7,52,3.8872067845028337,0.6988786558149652,1.658312437859958,False
0.28125,production_input,9,45,2.7966287080268106,0.7641478380238843,1.322875655532298,False
0.28125,production_input,10,27,4.032587550458695,0.9419486590650008,2.2360679225217757,False
0.28125,production_input,11,49,3.926896313753019,0.6324443555894912,1.6583123974241374,False
0.28125,production_input,13,19,4.019779342935855,0.6126131575454122,1.4999999776482609,False
0.28125,production_input,14,15,3.541993807590471,0.3363997787961278,6.352138865832771e-08,False
0.28125,production_input,15,19,3.759909782707769,0.7450529075654124,7.28815702831862e-08,False
0.28125,production_input,18,28,3.9207613647850437,0.7450171960955783,0.8660253951812501,False
0.28125,production_input,18,55,3.7542797823756784,0.5972108106092159,1.5811388300841909,False
0.28125,production_input,18,59,3.2286186275669304,0.5671814279348625,1.732050831227649,False
0.28125,production_input,19,34,3.565467283990532,0.49729521312118535,1.2247448044744838,False
0.28125,production_input,22,46,3.5354728995640956,0.6923084392218394,0.866025427443211,False
0.28125,production_input,25,36,3.8918346945070676,0.9363796549511998,1.2247447862243612,False
0.28125,production_input,34,43,4.047343425755747,0.7239142446116521,1.4999999850988417,False
0.28125,production_input,37,62,3.522355366539066,0.567428332732066,1.224744865308217,False
0.28125,production_input,49,54,3.704113449763377,0.7751790340740842,1.5811387829625838,False
0.28125,production_input,53,59,3.9045497913282525,0.4944369985928927,1.322875701293186,False
0.28125,production_input,54,59,3.774799754769576,0.6221967830784256,1.58113882183791,False
0.28125,production_input,56,61,3.1988021879071002,0.5611320854807601,1.3228756386359677,False
0.28125,production_input,59,62,3.969149062366039,0.6811438570857575,1.7320508301522504,False
0.3125,universal_cover_X,0,35,0.5207362276089245,0.7574345337579484,4.2146848548958464e-08,False
0.3125,universal_cover_X,1,33,0.5294214830692879,1.0089102444051619,0.8660254381972002,False
0.3125,universal_cover_X,5,25,0.35553806228170054,0.5171462470783046,7.146345858599389e-08,False
0.3125,universal_cover_X,5,58,0.5312786794972496,0.8837418960068439,0.8660253521653052,False
0.3125,universal_cover_X,11,53,0.5556949000702724,0.808283457072228,6.622220883355719e-08,False
0.3125,universal_cover_X,13,18,0.47948347567696686,0.6974304445930688,7.30004829727037e-08,False
0.3125,universal_cover_X,13,53,0.5487440829507727,0.9963526020683572,0.866025334958925,False
0.3125,universal_cover_X,14,15,0.23127486002803893,0.3363997787961278,6.352138865832771e-08,False
0.3125,universal_cover_X,14,19,0.5413505497779303,0.7874189746670762,5.913715011757061e-08,False
0.3125,universal_cover_X,15,19,0.5122238469428317,0.7450529075654124,7.28815702831862e-08,False
0.3125,universal_cover_X,16,29,0.5442916390932075,0.8448795157491398,0.8660254080860349,False
0.3125,universal_cover_X,16,46,0.3853642503508186,0.5605298191984143,4.9421560627171804e-08,False
0.3125,universal_cover_X,16,62,0.5147232385627074,0.9568649560669178,0.8660254209908186,False
0.3125,universal_cover_X,20,62,0.5492594215297506,0.7989227570906161,6.622220883310812e-08,False
0.3125,universal_cover_X,22,46,0.5185351229414706,0.6923084392218394,0.866025427443211,False
0.3125,universal_cover_X,28,45,0.505342630906429,0.7350438502722535,3.6500241538954276e-08,False
0.3125,universal_cover_X,29,46,0.4445997556128936,0.8366576989428838,0.8660254080860366,False
0.3125,universal_cover_X,37,55,0.3330812879305642,0.48448188565449557,2.5809568260370952e-08,False
0.3125,universal_cover_X,44,57,0.44728044302056297,0.6505897300369208,6.664001872172836e-08,False
0.3125,universal_cover_X,44,58,0.552327218002809,0.8033850645157433,7.146345857387655e-08,False
0.3125,universal_cover_X,57,58,0.4986750761098328,0.7253455681884635,8.296615422489672e-08,False
0.3125,wrapped_torus,0,12,2.5642866655787118,0.5930833556059867,1.0000000149011616,False
0.3125,wrapped_torus,0,55,2.572733051293984,0.4817803831816011,0.8660254209908179,False
0.3125,wrapped_torus,2,25,2.3887128135053524,0.5238136673589379,1.49999993046125,False
0.3125,wrapped_torus,2,51,2.4270432909951287,0.4686574520348783,1.3228756724286241,False
0.3125,wrapped_torus,3,22,2.2218843429587323,0.4068301754148347,1.3228756667965198,False
0.3125,wrapped_torus,4,6,2.532123425331826,0.49857150539848655,1.581138785318664,False
0.3125,wrapped_torus,5,38,2.3728281110022307,0.47897275430467456,1.2247449231002678,False
0.3125,wrapped_torus,5,46,2.4818789940945885,0.47164073820147767,1.2247448774749634,False
0.3125,wrapped_torus,8,60,2.314685600569658,0.4682747805053025,1.3228756386359686,False
0.3125,wrapped_torus,9,45,2.422676200826783,0.7641478380238843,1.322875655532298,False
0.3125,wrapped_torus,11,49,2.5665268555393683,0.6324443555894912,1.6583123974241374,False
0.3125,wrapped_torus,13,52,2.458158789892847,0.49099751519599033,1.4142135623730971,False
0.3125,wrapped_torus,14,15,2.2691408222182656,0.3363997787961278,6.352138865832771e-08,False
0.3125,wrapped_torus,14,23,2.585678847397021,0.7044017126931641,1.2247448379330352,False
0.3125,wrapped_torus,18,24,2.593372764686433,0.5758304735068122,1.6583123772062252,False
0.3125,wrapped_torus,18,62,2.11916721598574,0.4317317246796379,1.4142135676414527,False
0.3125,wrapped_torus,22,46,2.4886549286755875,0.6923084392218394,0.866025427443211,False
0.3125,wrapped_torus,25,51,2.44315888935564,0.5457643998053319,1.2247448470580993,False
0.3125,wrapped_torus,26,61,2.0678432059299636,0.41405253658690244,1.4142135729098075,False
0.3125,wrapped_torus,34,52,2.575821186751105,0.5458718216345827,0.8660253994828502,False
0.3125,wrapped_torus,49,54,2.3072228608511716,0.7751790340740842,1.5811387829625838,False
0.3125,production_input,0,25,3.7991249456644245,0.8749701439181244,1.5811387876747434,False
0.3125,production_input,7,52,3.7150897556765945,0.6988786558149652,1.658312437859958,False
0.3125,production_input,9,45,2.852231489937358,0.7641478380238843,1.322875655532298,False
0.3125,production_input,11,49,3.8624260943054916,0.6324443555894912,1.6583123974241374,False
0.3125,production_input,13,19,3.559081142220717,0.6126131575454122,1.4999999776482609,False
0.3125,production_input,14,15,3.4654079785143543,0.3363997787961278,6.352138865832771e-08,False
0.3125,production_input,15,19,3.711221970692418,0.7450529075654124,7.28815702831862e-08,False
0.3125,production_input,16,46,3.9417378897464674,0.5605298191984143,4.9421560627171804e-08,False
0.3125,production_input,18,28,3.8400852159414307,0.7450171960955783,0.8660253951812501,False
0.3125,production_input,18,55,3.685127141827965,0.5972108106092159,1.5811388300841909,False
0.3125,production_input,18,59,3.2188436451663898,0.5671814279348625,1.732050831227649,False
0.3125,production_input,19,34,3.530824584202642,0.49729521312118535,1.2247448044744838,False
0.3125,production_input,22,46,3.5068748173718487,0.6923084392218394,0.866025427443211,False
0.3125,production_input,37,62,3.3966720253221467,0.567428332732066,1.224744865308217,False
0.3125,production_input,38,61,3.594143708522686,0.713555580578029,1.5000000322858504,False
0.3125,production_input,40,44,3.7631516899935407,0.7025501728378624,0.866025403784439,False
0.3125,production_input,47,61,3.6424253885255897,0.8735235769034355,1.4999999304612504,False
0.3125,production_input,49,54,3.7316298771333005,0.7751790340740842,1.5811387829625838,False
0.3125,production_input,53,59,3.8099211296626887,0.4944369985928927,1.322875701293186,False
0.3125,production_input,54,59,3.691543509063207,0.6221967830784256,1.58113882183791,False
0.3125,production_input,56,61,3.924556645010196,0.5611320854807601,1.3228756386359677,False
0.34375,universal_cover_X,0,35,0.4970663984289886,0.7574345337579484,4.2146848548958464e-08,False
0.34375,universal_cover_X,1,33,0.5298705460707407,1.0089102444051619,0.8660254381972002,False
0.34375,universal_cover_X,5,25,0.33937724206050374,0.5171462470783046,7.146345858599389e-08,False
0.34375,universal_cover_X,5,58,0.5361916447371344,0.8837418960068439,0.8660253521653052,False
0.34375,universal_cover_X,11,28,0.542692053822255,0.8269593346924442,7.413234086545485e-08,False
0.34375,universal_cover_X,11,53,0.5304360420367653,0.808283457072228,6.622220883355719e-08,False
0.34375,universal_cover_X,13,18,0.4576887742834337,0.6974304445930688,7.30004829727037e-08,False
0.34375,universal_cover_X,14,15,0.2207623669406603,0.3363997787961278,6.352138865832771e-08,False
0.34375,universal_cover_X,14,19,0.5167437068195843,0.7874189746670762,5.913715011757061e-08,False
0.34375,universal_cover_X,15,19,0.48894094358141277,0.7450529075654124,7.28815702831862e-08,False
0.34375,universal_cover_X,16,46,0.3678476935008682,0.5605298191984143,4.9421560627171804e-08,False
0.34375,universal_cover_X,16,62,0.5178913358256683,0.9568649560669178,0.8660254209908186,False
0.34375,universal_cover_X,20,62,0.5242930853706689,0.7989227570906161,6.622220883310812e-08,False
0.34375,universal_cover_X,22,46,0.530017563389802,0.6923084392218394,0.866025427443211,False
0.34375,universal_cover_X,28,45,0.48237251058542113,0.7350438502722535,3.6500241538954276e-08,False
0.34375,universal_cover_X,29,46,0.4565298582494534,0.8366576989428838,0.8660254080860366,False
0.34375,universal_cover_X,37,55,0.3179412290038613,0.48448188565449557,2.5809568260370952e-08,False
0.34375,universal_cover_X,44,57,0.42694951395690944,0.6505897300369208,6.664001872172836e-08,False
0.34375,universal_cover_X,44,58,0.5272214347366924,0.8033850645157433,7.146345857387655e-08,False
0.34375,universal_cover_X,48,62,0.538275120961098,0.820228758665911,5.771194918482489e-08,False
0.34375,universal_cover_X,57,58,0.4760080271039438,0.7253455681884635,8.296615422489672e-08,False
0.34375,wrapped_torus,0,12,2.480631443051307,0.5930833556059867,1.0000000149011616,False
0.34375,wrapped_torus,0,55,2.477086259653594,0.4817803831816011,0.8660254209908179,False
0.34375,wrapped_torus,2,25,2.2921709156744923,0.5238136673589379,1.49999993046125,False
0.34375,wrapped_torus,2,51,2.3295020751751876,0.4686574520348783,1.3228756724286241,False
0.34375,wrapped_torus,3,22,2.1325311927834383,0.4068301754148347,1.3228756667965198,False
0.34375,wrapped_torus,4,6,2.4336559063419028,0.49857150539848655,1.581138785318664,False
0.34375,wrapped_torus,5,38,2.278212935084,0.47897275430467456,1.2247449231002678,False
0.34375,wrapped_torus,5,46,2.390146121423119,0.47164073820147767,1.2247448774749634,False
0.34375,wrapped_torus,8,60,2.2183103235083195,0.4682747805053025,1.3228756386359686,False
0.34375,wrapped_torus,9,45,2.447944216804381,0.7641478380238843,1.322875655532298,False
0.34375,wrapped_torus,11,49,2.4687894311533887,0.6324443555894912,1.6583123974241374,False
0.34375,wrapped_torus,13,52,2.3651700027612415,0.49099751519599033,1.4142135623730971,False
0.34375,wrapped_torus,14,15,2.1768805283849613,0.3363997787961278,6.352138865832771e-08,False
0.34375,wrapped_torus,18,24,2.497953486597497,0.5758304735068122,1.6583123772062252,False
0.34375,wrapped_torus,18,62,2.0335066970511537,0.4317317246796379,1.4142135676414527,False
0.34375,wrapped_torus,22,46,2.4403527304585286,0.6923084392218394,0.866025427443211,False
0.34375,wrapped_torus,25,51,2.3504792619139505,0.5457643998053319,1.2247448470580993,False
0.34375,wrapped_torus,26,61,1.9825501809335964,0.41405253658690244,1.4142135729098075,False
0.34375,wrapped_torus,34,52,2.4891659451165826,0.5458718216345827,0.8660253994828502,False
0.34375,wrapped_torus,39,60,2.498912611581938,0.4976978043589015,1.5811388230159493,False
0.34375,wrapped_torus,49,54,2.3202209684278023,0.7751790340740842,1.5811387829625838,False
0.34375,production_input,0,25,3.7841212085052556,0.8749701439181244,1.5811387876747434,False
0.34375,production_input,7,63,3.608163857717845,0.7619512184930439,1.322875661164406,False
0.34375,production_input,9,45,2.9130909985265796,0.7641478380238843,1.322875655532298,False
0.34375,production_input,11,49,3.798319275932944,0.6324443555894912,1.6583123974241374,False
0.34375,production_input,13,19,3.4449982907280425,0.6126131575454122,1.4999999776482609,False
0.34375,production_input,14,15,3.391633365498214,0.3363997787961278,6.352138865832771e-08,False
0.34375,production_input,15,19,3.6723500827840367,0.7450529075654124,7.28815702831862e-08,False
0.34375,production_input,16,46,3.7957595661916357,0.5605298191984143,4.9421560627171804e-08,False
0.34375,production_input,18,28,3.7614419745153405,0.7450171960955783,0.8660253951812501,False
0.34375,production_input,18,55,3.6153678148519517,0.5972108106092159,1.5811388300841909,False
0.34375,production_input,18,59,3.2102266469867375,0.5671814279348625,1.732050831227649,False
0.34375,production_input,19,34,3.5008460670012296,0.49729521312118535,1.2247448044744838,False
0.34375,production_input,22,46,3.4834014768386017,0.6923084392218394,0.866025427443211,False
0.34375,production_input,26,61,3.3575655022217745,0.41405253658690244,1.4142135729098075,False
0.34375,production_input,37,62,3.2700444961684014,0.567428332732066,1.224744865308217,False
0.34375,production_input,38,61,3.581683530071781,0.713555580578029,1.5000000322858504,False
0.34375,production_input,40,44,3.7256551018664434,0.7025501728378624,0.866025403784439,False
0.34375,production_input,47,61,3.6377595078791924,0.8735235769034355,1.4999999304612504,False
0.34375,production_input,49,54,3.75617847042858,0.7751790340740842,1.5811387829625838,False
0.34375,production_input,53,59,3.720893017865147,0.4944369985928927,1.322875701293186,False
0.34375,production_input,54,59,3.6106013942283983,0.6221967830784256,1.58113882183791,False
0.375,universal_cover_X,0,35,0.47339656924905277,0.7574345337579484,4.2146848548958464e-08,False
0.375,universal_cover_X,1,33,0.5321903514316304,1.0089102444051619,0.8660254381972002,False
0.375,universal_cover_X,5,25,0.32321642183930716,0.5171462470783046,7.146345858599389e-08,False
0.375,universal_cover_X,11,28,0.5168495746131165,0.8269593346924442,7.413234086545485e-08,False
0.375,universal_cover_X,11,53,0.5051771840032586,0.808283457072228,6.622220883355719e-08,False
0.375,universal_cover_X,13,18,0.43589407288990045,0.6974304445930688,7.30004829727037e-08,False
0.375,universal_cover_X,14,15,0.21024987385328187,0.3363997787961278,6.352138865832771e-08,False
0.375,universal_cover_X,14,19,0.4921368638612385,0.7874189746670762,5.913715011757061e-08,False
0.375,universal_cover_X,15,19,0.46565804021999385,0.7450529075654124,7.28815702831862e-08,False
0.375,universal_cover_X,16,46,0.350331136650918,0.5605298191984143,4.9421560627171804e-08,False
0.375,universal_cover_X,16,62,0.5227534044955129,0.9568649560669178,0.8660254209908186,False
0.375,universal_cover_X,20,48,0.5394440378559706,0.8631104706806315,5.320778804454924e-08,False
0.375,universal_cover_X,20,62,0.49932674921158726,0.7989227570906161,6.622220883310812e-08,False
0.375,universal_cover_X,22,46,0.5421205368411911,0.6923084392218394,0.866025427443211,False
0.375,universal_cover_X,28,45,0.4594023902644132,0.7350438502722535,3.6500241538954276e-08,False
0.375,universal_cover_X,29,46,0.4696139479918126,0.8366576989428838,0.8660254080860366,False
0.375,universal_cover_X,37,55,0.30280117007715823,0.48448188565449557,2.5809568260370952e-08,False
0.375,universal_cover_X,44,57,0.40661858489325586,0.6505897300369208,6.664001872172836e-08,False
0.375,universal_cover_X,44,58,0.5021156514705756,0.8033850645157433,7.146345857387655e-08,False
0.375,universal_cover_X,48,62,0.5126429722527884,0.820228758665911,5.771194918482489e-08,False
0.375,universal_cover_X,57,58,0.45334097809805457,0.7253455681884635,8.296615422489672e-08,False
0.375,wrapped_torus,0,12,2.3928985523700086,0.5930833556059867,1.0000000149011616,False
0.375,wrapped_torus,0,55,2.3785988114616234,0.4817803831816011,0.8660254209908179,False
0.375,wrapped_torus,2,25,2.1940122512365052,0.5238136673589379,1.49999993046125,False
0.375,wrapped_torus,2,51,2.23025570098404,0.4686574520348783,1.3228756724286241,False
0.375,wrapped_torus,3,22,2.0416354988666896,0.4068301754148347,1.3228756667965198,False
0.375,wrapped_torus,4,6,2.3329510703075176,0.49857150539848655,1.581138785318664,False
0.375,wrapped_torus,5,38,2.1818420393082807,0.47897275430467456,1.2247449231002678,False
0.375,wrapped_torus,5,46,2.2956673252804025,0.47164073820147767,1.2247448774749634,False
0.375,wrapped_torus,8,60,2.1207287692675707,0.4682747805053025,1.3228756386359686,False
0.375,wrapped_torus,11,49,2.3685384481087777,0.6324443555894912,1.6583123974241374,False
0.375,wrapped_torus,13,52,2.2697350665900053,0.49099751519599033,1.4142135623730971,False
0.375,wrapped_torus,14,15,2.083141254945387,0.3363997787961278,6.352138865832771e-08,False
0.375,wrapped_torus,18,24,2.3995668217526367,0.5758304735068122,1.6583123772062252,False
0.375,wrapped_torus,18,62,1.9464118850528096,0.4317317246796379,1.4142135676414527,False
0.375,wrapped_torus,22,46,2.384822591791119,0.6923084392218394,0.866025427443211,False
0.375,wrapped_torus,24,40,2.420015431281681,0.5143483231669412,1.581138815947709,False
0.375,wrapped_torus,25,51,2.2554307499056097,0.5457643998053319,1.2247448470580993,False
0.375,wrapped_torus,26,61,1.8960833469340415,0.41405253658690244,1.4142135729098075,False
0.375,wrapped_torus,34,52,2.3987170333178494,0.5458718216345827,0.8660253994828502,False
0.375,wrapped_torus,39,60,2.393001390867467,0.4976978043589015,1.5811388230159493,False
0.375,wrapped_torus,49,54,2.3230054299789615,0.7751790340740842,1.5811387829625838,False
0.375,production_input,2,6,3.7325517965887776,0.7072149391897938,1.5811388065233882,False
0.375,production_input,2,28,3.7009529515647794,0.6531266649568064,0.8660254037844423,False
0.375,production_input,7,63,3.3999009360933488,0.7619512184930439,1.322875661164406,False
0.375,production_input,8,47,3.589156254335191,0.49549454839314433,1.322875666796518,False
0.375,production_input,9,45,2.9765833878925787,0.7641478380238843,1.322875655532298,False
0.375,production_input,11,49,3.7360825790707546,0.6324443555894912,1.6583123974241374,False
0.375,production_input,14,15,3.321965943503606,0.3363997787961278,6.352138865832771e-08,False
0.375,production_input,15,19,3.5410057070764336,0.7450529075654124,7.28815702831862e-08,False
0.375,production_input,16,46,3.6535873362107543,0.5605298191984143,4.9421560627171804e-08,False
0.375,production_input,17,63,3.137043742906151,0.5259980618449358,0.8660254037844418,False
0.375,production_input,18,28,3.684812061271434,0.7450171960955783,0.8660253951812501,False
0.375,production_input,18,40,3.3757194148916216,0.4899190248194958,0.8660254037844386,False
0.375,production_input,18,55,3.545721523145913,0.5972108106092159,1.5811388300841909,False
0.375,production_input,18,59,3.2028110396310243,0.5671814279348625,1.732050831227649,False
0.375,production_input,22,46,3.4655193465973886,0.6923084392218394,0.866025427443211,False
0.375,production_input,26,38,3.6027447504215235,0.6091116913943724,1.500000012417636,False
0.375,production_input,26,61,2.4754881809282625,0.41405253658690244,1.4142135729098075,False
0.375,production_input,37,62,3.1417716412882535,0.567428332732066,1.224744865308217,False
0.375,production_input,38,61,3.5691830496563943,0.713555580578029,1.5000000322858504,False
0.375,production_input,53,59,3.638392564777108,0.4944369985928927,1.322875701293186,False
0.375,production_input,54,59,3.5326352230711238,0.6221967830784256,1.58113882183791,False
0.40625,universal_cover_X,0,35,0.44972674006911706,0.7574345337579484,4.2146848548958464e-08,False
0.40625,universal_cover_X,1,33,0.5363566261603722,1.0089102444051619,0.8660254381972002,False
0.40625,universal_cover_X,5,25,0.3070556016181106,0.5171462470783046,7.146345858599389e-08,False
0.40625,universal_cover_X,11,28,0.49100709540397797,0.8269593346924442,7.413234086545485e-08,False
0.40625,universal_cover_X,11,45,0.5155096292565696,0.8682267365145712,6.277970800258639e-08,False
0.40625,universal_cover_X,11,53,0.4799183259697517,0.808283457072228,6.622220883355719e-08,False
0.40625,universal_cover_X,13,18,0.41409937149636716,0.6974304445930688,7.30004829727037e-08,False
0.40625,universal_cover_X,14,15,0.19973738076590325,0.3363997787961278,6.352138865832771e-08,False
0.40625,universal_cover_X,14,19,0.46753002090289253,0.7874189746670762,5.913715011757061e-08,False
0.40625,universal_cover_X,15,19,0.442375136858575,0.7450529075654124,7.28815702831862e-08,False
0.40625,universal_cover_X,16,46,0.33281457980096774,0.5605298191984143,4.9421560627171804e-08,False
0.40625,universal_cover_X,16,62,0.5292627616614873,0.9568649560669178,0.8660254209908186,False
0.40625,universal_cover_X,20,48,0.5124718356472009,0.8631104706806315,5.320778804454924e-08,False
0.40625,universal_cover_X,20,62,0.4743604130525057,0.7989227570906161,6.622220883310812e-08,False
0.40625,universal_cover_X,28,45,0.43643226994340545,0.7350438502722535,3.6500241538954276e-08,False
0.40625,universal_cover_X,29,46,0.4837583991173872,0.8366576989428838,0.8660254080860366,False
0.40625,universal_cover_X,37,55,0.2876611111504554,0.48448188565449557,2.5809568260370952e-08,False
0.40625,universal_cover_X,44,57,0.38628765582960234,0.6505897300369208,6.664001872172836e-08,False
0.40625,universal_cover_X,44,58,0.4770098682044589,0.8033850645157433,7.146345857387655e-08,False
0.40625,universal_cover_X,48,62,0.48701082354447894,0.820228758665911,5.771194918482489e-08,False
0.40625,universal_cover_X,57,58,0.43067392909216545,0.7253455681884635,8.296615422489672e-08,False
