1.00000024,0.24347797,0.971409917,0.812927186,0.551316857,0.265000701,0.133644849,0.0902283043
0.24347797,0.99999994,0.377411813,0.447058737,0.582608342,0.625841618,0.631604493,0.678944707
0.971409917,0.377411813,0.999999821,0.893517494,0.657707214,0.422949791,0.298110068,0.244411007
0.812927186,0.447058737,0.893517494,1,0.819828451,0.312775552,0.212739438,0.181175753
0.551316857,0.582608342,0.657707214,0.819828451,1,0.455694526,0.415426373,0.456283599
0.265000701,0.625841618,0.422949791,0.312775552,0.455694526,0.999999881,0.987992942,0.940055013
0.133644849,0.631604493,0.298110068,0.212739438,0.415426373,0.987992942,1,0.973231673
0.0902283043,0.678944707,0.244411007,0.181175753,0.456283599,0.940055013,0.973231673,1
