variant,phase,time,material_id,vocabulary_size,target_element_initial_rank_mean,top1_accuracy,top5_accuracy,correct_vs_max_wrong_logit_margin,argmax_composition,soft_composition_probability,minimum_logit_displacement_noise_to_endpoint,actual_integrated_logit_displacement,final_cross_entropy
euclidean_full_119,initial,0.0,JVASP-1180,119,66.0,0.0,0.0,-2.646808624267578,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.008731457404792309, 0.01603759080171585, 0.011549594812095165, 0.0037406361661851406, 0.004962477833032608, 0.0088511873036623, 0.0047451769933104515, 0.00418778695166111, 0.00460255378857255, 0.017253167927265167, 0.0165152195841074, 0.007313658948987722, 0.003692345693707466, 0.00839709211140871, 0.00268255895934999, 0.009791765362024307, 0.004286676645278931, 0.007427350617945194, 0.009884029626846313, 0.00648485729470849, 0.005863560363650322, 0.005283545237034559, 0.009225733578205109, 0.004788488149642944, 0.008436384610831738, 0.004700610879808664, 0.009445732459425926, 0.00523175997659564, 0.0038163638673722744, 0.011411221697926521, 0.004507297649979591, 0.005280759185552597, 0.010727204382419586, 0.0020616294350475073, 0.008961314335465431, 0.015284456312656403, 0.005796934012323618, 0.006438961252570152, 0.011685791425406933, 0.005465295631438494, 0.006850277539342642, 0.004855880048125982, 0.01048247143626213, 0.005809064023196697, 0.002589327981695533, 0.016414374113082886, 0.004886907059699297, 0.0132222231477499, 0.004276896361261606, 0.004849505610764027, 0.010033893398940563, 0.005101380869746208, 0.00689195841550827, 0.004199260380119085, 0.009465154260396957, 0.006610105745494366, 0.0053938766941428185, 0.027318043634295464, 0.006931317504495382, 0.007663383148610592, 0.011013349518179893, 0.011198291555047035, 0.030759479850530624, 0.004123165737837553, 0.010131167247891426, 0.005019675008952618, 0.006506782025098801, 0.016059931367635727, 0.0056905304081737995, 0.013803997077047825, 0.00627940334379673, 0.006227160803973675, 0.03561774641275406, 0.00709025003015995, 0.006141074933111668, 0.00803095381706953, 0.008177701383829117, 0.01708022691309452, 0.006284983363002539, 0.009970656596124172, 0.0060634673573076725, 0.004662376828491688, 0.010526244528591633, 0.007283135782927275, 0.012425773777067661, 0.00984357763081789, 0.005403413437306881, 0.004629313480108976, 0.004117128439247608, 0.005262577906250954, 0.00764003861695528, 0.008051097393035889, 0.0042427051812410355, 0.0020272391848266125, 0.007924203760921955, 0.009661246091127396, 0.011490771546959877, 0.0056399013847112656, 0.00273271556943655, 0.005439960863441229, 0.016590610146522522, 0.0059120445512235165, 0.013899246230721474, 0.005429689772427082, 0.004872594960033894, 0.018508652225136757, 0.007091454230248928, 0.004383785184472799, 0.014811983332037926, 0.01037282682955265, 0.004986627493053675, 0.003726298687979579, 0.016320478171110153, 0.0021695801988244057, 0.002440763171762228, 0.007761696819216013, 0.01250736229121685, 0.00942633580416441, 0.00911899283528328]",1.0210351943969727,0.0,4.4873809814453125
euclidean_full_119,initial,0.0,JVASP-22673,119,62.75,0.0,0.0,-2.5867960453033447,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.008731457404792309, 0.01603759080171585, 0.011549594812095165, 0.0037406361661851406, 0.004962477833032608, 0.0088511873036623, 0.0047451769933104515, 0.00418778695166111, 0.00460255378857255, 0.017253167927265167, 0.0165152195841074, 0.007313658948987722, 0.003692345693707466, 0.00839709211140871, 0.00268255895934999, 0.009791765362024307, 0.004286676645278931, 0.007427350617945194, 0.009884029626846313, 0.00648485729470849, 0.005863560363650322, 0.005283545237034559, 0.009225733578205109, 0.004788488149642944, 0.008436384610831738, 0.004700610879808664, 0.009445732459425926, 0.00523175997659564, 0.0038163638673722744, 0.011411221697926521, 0.004507297649979591, 0.005280759185552597, 0.010727204382419586, 0.0020616294350475073, 0.008961314335465431, 0.015284456312656403, 0.005796934012323618, 0.006438961252570152, 0.011685791425406933, 0.005465295631438494, 0.006850277539342642, 0.004855880048125982, 0.01048247143626213, 0.005809064023196697, 0.002589327981695533, 0.016414374113082886, 0.004886907059699297, 0.0132222231477499, 0.004276896361261606, 0.004849505610764027, 0.010033893398940563, 0.005101380869746208, 0.00689195841550827, 0.004199260380119085, 0.009465154260396957, 0.006610105745494366, 0.0053938766941428185, 0.027318043634295464, 0.006931317504495382, 0.007663383148610592, 0.011013349518179893, 0.011198291555047035, 0.030759479850530624, 0.004123165737837553, 0.010131167247891426, 0.005019675008952618, 0.006506782025098801, 0.016059931367635727, 0.0056905304081737995, 0.013803997077047825, 0.00627940334379673, 0.006227160803973675, 0.03561774641275406, 0.00709025003015995, 0.006141074933111668, 0.00803095381706953, 0.008177701383829117, 0.01708022691309452, 0.006284983363002539, 0.009970656596124172, 0.0060634673573076725, 0.004662376828491688, 0.010526244528591633, 0.007283135782927275, 0.012425773777067661, 0.00984357763081789, 0.005403413437306881, 0.004629313480108976, 0.004117128439247608, 0.005262577906250954, 0.00764003861695528, 0.008051097393035889, 0.0042427051812410355, 0.0020272391848266125, 0.007924203760921955, 0.009661246091127396, 0.011490771546959877, 0.0056399013847112656, 0.00273271556943655, 0.005439960863441229, 0.016590610146522522, 0.0059120445512235165, 0.013899246230721474, 0.005429689772427082, 0.004872594960033894, 0.018508652225136757, 0.007091454230248928, 0.004383785184472799, 0.014811983332037926, 0.01037282682955265, 0.004986627493053675, 0.003726298687979579, 0.016320478171110153, 0.0021695801988244057, 0.002440763171762228, 0.007761696819216013, 0.01250736229121685, 0.00942633580416441, 0.00911899283528328]",1.0205410718917847,0.0,4.567509174346924
euclidean_full_119,trajectory,0.0625,JVASP-1180,119,64.25,0.0,0.0,-2.47149395942688,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.008842417038977146, 0.01450694352388382, 0.011369118466973305, 0.0038512288592755795, 0.00510504050180316, 0.009213992394506931, 0.004893869627267122, 0.004579365253448486, 0.004691290203481913, 0.01786946877837181, 0.01569722592830658, 0.007554049137979746, 0.0038548647426068783, 0.008881039917469025, 0.00296431640163064, 0.00969588104635477, 0.004283182788640261, 0.007596998475492001, 0.01015071477741003, 0.0064232503063976765, 0.006069960538297892, 0.005501137115061283, 0.009194020181894302, 0.004902936518192291, 0.008203653618693352, 0.004953785799443722, 0.009678874164819717, 0.005408796481788158, 0.004017981700599194, 0.0106559619307518, 0.004721865523606539, 0.005362657830119133, 0.010562943294644356, 0.002297143917530775, 0.009445006027817726, 0.014682600274682045, 0.005974270403385162, 0.006763423327356577, 0.0116086695343256, 0.005617708899080753, 0.006885141134262085, 0.004881005268543959, 0.010299518704414368, 0.006237986497581005, 0.002748729893937707, 0.016038483008742332, 0.004909456707537174, 0.013295973651111126, 0.0044154091738164425, 0.005337854847311974, 0.010250469669699669, 0.005161429289728403, 0.007049058098345995, 0.004261338151991367, 0.009513630531728268, 0.0067833359353244305, 0.005537455435842276, 0.026336457580327988, 0.0074554565362632275, 0.007896823808550835, 0.010955458506941795, 0.010536869056522846, 0.029335521161556244, 0.004121563397347927, 0.009975031018257141, 0.005288948304951191, 0.006653564516454935, 0.016070207580924034, 0.005679397843778133, 0.013529365882277489, 0.006407642737030983, 0.005984615534543991, 0.03256119042634964, 0.0074045294895768166, 0.0064035747200250626, 0.008079877123236656, 0.00843032356351614, 0.017236284911632538, 0.006395177915692329, 0.010155212134122849, 0.006117896176874638, 0.0046596284955739975, 0.010725902393460274, 0.007309126667678356, 0.01260574534535408, 0.01016033161431551, 0.005609879735857248, 0.004769209306687117, 0.004405539017170668, 0.0054909223690629005, 0.007836705073714256, 0.008219743147492409, 0.0044824182987213135, 0.0021495965775102377, 0.00823288131505251, 0.009857604280114174, 0.010918023996055126, 0.0058189923875033855, 0.002857936080545187, 0.005368797108530998, 0.015665411949157715, 0.00587877631187439, 0.013457262888550758, 0.005581891629844904, 0.005111110396683216, 0.01760164648294449, 0.007205451838672161, 0.004439635667949915, 0.014882375486195087, 0.009802134707570076, 0.004903048742562532, 0.003695725928992033, 0.016280435025691986, 0.0022911597043275833, 0.0024952851235866547, 0.007902875542640686, 0.012809265404939651, 0.009722461923956871, 0.008530156686902046]",1.0210351943969727,0.05667679384350777,4.4873809814453125
euclidean_full_119,trajectory,0.0625,JVASP-22673,119,60.5,0.0,0.0,-2.4301867485046387,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00890428014099598, 0.014540649019181728, 0.011342835612595081, 0.0038617246318608522, 0.0050893924199044704, 0.009401345625519753, 0.004889109171926975, 0.0045750876888632774, 0.004710017703473568, 0.017724253237247467, 0.015626205131411552, 0.007530597969889641, 0.003871506080031395, 0.008860287256538868, 0.002977850614115596, 0.00968046672642231, 0.004279714077711105, 0.007576763164252043, 0.010140704922378063, 0.006374429911375046, 0.006042325869202614, 0.00550156319513917, 0.009179003536701202, 0.00486840819939971, 0.008247805759310722, 0.004938809666782618, 0.009744367562234402, 0.005407106131315231, 0.00403623329475522, 0.010632109828293324, 0.004703864920884371, 0.005349221173673868, 0.010549372993409634, 0.002285607857629657, 0.009449823759496212, 0.014782718382775784, 0.0059461435303092, 0.006787250284105539, 0.011695445515215397, 0.005607967264950275, 0.006917092017829418, 0.0048424312844872475, 0.01031462475657463, 0.0062199607491493225, 0.0027553916443139315, 0.016061941161751747, 0.0048943255096673965, 0.01333149429410696, 0.004405008628964424, 0.005235991440713406, 0.010250875726342201, 0.00514660868793726, 0.007062600925564766, 0.004253737162798643, 0.00955949630588293, 0.006807646248489618, 0.0055237095803022385, 0.026465358212590218, 0.007369242608547211, 0.007859516888856888, 0.010966286063194275, 0.010492929257452488, 0.029270801693201065, 0.004130813293159008, 0.00993603840470314, 0.0052573843859136105, 0.006620182655751705, 0.016039621084928513, 0.005699892528355122, 0.013631775975227356, 0.006429099477827549, 0.005954565480351448, 0.03254088759422302, 0.007407667580991983, 0.006354478187859058, 0.008077789098024368, 0.008455309085547924, 0.017320595681667328, 0.006377448793500662, 0.010094751603901386, 0.006130133289843798, 0.00467017013579607, 0.010748102329671383, 0.0073510268703103065, 0.012531260959804058, 0.010161210782825947, 0.005600659176707268, 0.0047754039987921715, 0.0043970090337097645, 0.005484072957187891, 0.007760531269013882, 0.008250506594777107, 0.004501831717789173, 0.002147703431546688, 0.008209754712879658, 0.00986743438988924, 0.010950975120067596, 0.005824156571179628, 0.002866507740691304, 0.0053590466268360615, 0.015683848410844803, 0.005877014249563217, 0.01345621608197689, 0.005619285628199577, 0.005093596875667572, 0.017548538744449615, 0.00725647434592247, 0.004426123574376106, 0.014916697517037392, 0.009823792614042759, 0.004918735474348068, 0.0036907936446368694, 0.016239657998085022, 0.002289815340191126, 0.0025198212824761868, 0.007910316810011864, 0.012807372026145458, 0.00972989946603775, 0.008556733839213848]",1.0205410718917847,0.05653643235564232,4.567509174346924
euclidean_full_119,trajectory,0.125,JVASP-1180,119,62.75,0.0,0.0,-2.331944465637207,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.008953889831900597, 0.013246665708720684, 0.011153805069625378, 0.0039497436955571175, 0.005227136425673962, 0.009548702277243137, 0.005018244963139296, 0.00497195590287447, 0.004757001530379057, 0.018419256433844566, 0.014983008615672588, 0.007760695647448301, 0.0040029315277934074, 0.009330968372523785, 0.003249491099268198, 0.009586140513420105, 0.004276395309716463, 0.007751257624477148, 0.010395548306405544, 0.006361556705087423, 0.006255149841308594, 0.005686847027391195, 0.009146764874458313, 0.005000415723770857, 0.007999093271791935, 0.005178156308829784, 0.009885769337415695, 0.005564248189330101, 0.004199668299406767, 0.009999554604291916, 0.0049122776836156845, 0.0054299538023769855, 0.010387844406068325, 0.0025351224467158318, 0.009891523979604244, 0.014174397103488445, 0.006116786040365696, 0.007052748929709196, 0.011514237150549889, 0.00575585663318634, 0.006920645944774151, 0.004899588879197836, 0.010150924324989319, 0.006642566993832588, 0.002899820450693369, 0.01569393463432789, 0.00493854284286499, 0.013333182781934738, 0.004534669686108828, 0.00582491047680378, 0.010438445955514908, 0.0052106548100709915, 0.007184579037129879, 0.0043122717179358006, 0.009546417742967606, 0.006941839121282101, 0.005665397737175226, 0.025396592915058136, 0.007951222360134125, 0.00810520350933075, 0.010867217555642128, 0.009945099242031574, 0.027988746762275696, 0.004124250262975693, 0.009846831671893597, 0.005536665208637714, 0.006793313194066286, 0.016056008636951447, 0.005660809110850096, 0.013240577653050423, 0.006506182253360748, 0.0057819318026304245, 0.029923371970653534, 0.007691154256463051, 0.006641586776822805, 0.008110309019684792, 0.008641326799988747, 0.017298361286520958, 0.006486246827989817, 0.010324152186512947, 0.006139890290796757, 0.004654997959733009, 0.010888902470469475, 0.007332218810915947, 0.012760601006448269, 0.010414022952318192, 0.005791885778307915, 0.004900959320366383, 0.004693303722888231, 0.005692197475582361, 0.008001596666872501, 0.008356296457350254, 0.004704178310930729, 0.002262831898406148, 0.008506095968186855, 0.010012027807533741, 0.010412180796265602, 0.006003142800182104, 0.002969806082546711, 0.00530643668025732, 0.014880974777042866, 0.0058770207688212395, 0.013082975521683693, 0.0057152146473526955, 0.005322776269167662, 0.016788378357887268, 0.007285484112799168, 0.004488583654165268, 0.014904994517564774, 0.00933125615119934, 0.004834693856537342, 0.0036828918382525444, 0.016278810799121857, 0.00240434892475605, 0.002537876833230257, 0.008018930442631245, 0.01304530818015337, 0.009989891201257706, 0.008039654232561588]",1.0210351943969727,0.10864459723234177,4.4873809814453125
euclidean_full_119,trajectory,0.125,JVASP-22673,119,57.75,0.0,0.0,-2.307809829711914,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00907442532479763, 0.01330515556037426, 0.011102654039859772, 0.003969954326748848, 0.005197345279157162, 0.009926484897732735, 0.005010055378079414, 0.00496337004005909, 0.004793450236320496, 0.018131963908672333, 0.014852629043161869, 0.007714065723121166, 0.00403542211279273, 0.009289483539760113, 0.0032770223915576935, 0.009558821097016335, 0.00427093543112278, 0.007711097132414579, 0.010376723483204842, 0.006267783232033253, 0.006200983189046383, 0.005688265431672335, 0.009118309244513512, 0.0049329353496432304, 0.008082467131316662, 0.0051487949676811695, 0.01001589186489582, 0.0055604614317417145, 0.004236229695379734, 0.009959576651453972, 0.004876101389527321, 0.005404793657362461, 0.010362477973103523, 0.0025108996778726578, 0.009900160133838654, 0.014362938702106476, 0.006060649175196886, 0.007100800052285194, 0.011681553907692432, 0.005736580118536949, 0.006983600556850433, 0.004825310781598091, 0.010180268436670303, 0.006606258451938629, 0.002913848962634802, 0.01573292538523674, 0.0049088578671216965, 0.013401465490460396, 0.00451416103169322, 0.005611510947346687, 0.0104397376999259, 0.0051820119842886925, 0.007211560383439064, 0.0042970143258571625, 0.00963613297790289, 0.006989127490669489, 0.005638611037284136, 0.025630883872509003, 0.0077745988965034485, 0.008031477220356464, 0.010888312011957169, 0.009866212494671345, 0.027873307466506958, 0.004142641089856625, 0.009773368947207928, 0.005474306643009186, 0.00672647450119257, 0.015996053814888, 0.005700442008674145, 0.013431613333523273, 0.0065485467202961445, 0.0057277618907392025, 0.029892556369304657, 0.0076971654780209064, 0.0065441979095339775, 0.008106416091322899, 0.00869164988398552, 0.017464403063058853, 0.006452651694417, 0.010210965760052204, 0.006162777543067932, 0.004674715455621481, 0.010932937264442444, 0.007412669248878956, 0.01261355821043253, 0.010414681397378445, 0.005774213932454586, 0.004913205746561289, 0.0046757180243730545, 0.005679284688085318, 0.007852599956095219, 0.008415855467319489, 0.0047447290271520615, 0.0022593135945498943, 0.008460612036287785, 0.010029999539256096, 0.010470621287822723, 0.006013459991663694, 0.002986973850056529, 0.0052878051064908504, 0.014917626976966858, 0.005873298272490501, 0.013085620477795601, 0.0057894145138561726, 0.0052883680909872055, 0.01669507659971714, 0.007386343088001013, 0.004462664481252432, 0.014970840886235237, 0.009371915832161903, 0.0048647490330040455, 0.003674259642139077, 0.01620156317949295, 0.002400999888777733, 0.0025863724295049906, 0.008032763376832008, 0.013040415942668915, 0.010005917400121689, 0.008087966591119766]",1.0205410718917847,0.10834852606058121,4.567509174346924
euclidean_full_119,trajectory,0.1875,JVASP-1180,119,59.25,0.0,0.0,-2.204890727996826,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.009063150733709335, 0.012207584455609322, 0.010917991399765015, 0.004038037266582251, 0.005331161431968212, 0.009856480173766613, 0.005120697431266308, 0.005363520700484514, 0.004803003277629614, 0.018906865268945694, 0.01435844786465168, 0.007937280461192131, 0.004137286450713873, 0.009747879579663277, 0.00353503436781466, 0.009469875134527683, 0.004267418757081032, 0.007889297790825367, 0.01061792392283678, 0.006301423069089651, 0.006420773919671774, 0.0058434391394257545, 0.009089739993214607, 0.005083621013909578, 0.00781968329101801, 0.005375145934522152, 0.010068628937005997, 0.005700400099158287, 0.004362195730209351, 0.009427925571799278, 0.005080009810626507, 0.005484050139784813, 0.01020682230591774, 0.002773054875433445, 0.01030145213007927, 0.013743267394602299, 0.006229208782315254, 0.007308603264391422, 0.011408517137169838, 0.00588080333545804, 0.006956092081964016, 0.004913340322673321, 0.010032161138951778, 0.007021044846624136, 0.0030425048898905516, 0.015381510369479656, 0.004974390845745802, 0.013340938836336136, 0.00463674683123827, 0.006307598203420639, 0.010602470487356186, 0.005251044407486916, 0.007300117053091526, 0.004354353062808514, 0.009568293578922749, 0.007088202051818371, 0.005777421407401562, 0.024507105350494385, 0.00841659028083086, 0.00829196535050869, 0.010757841169834137, 0.009420027956366539, 0.02672821283340454, 0.00413121934980154, 0.009742239490151405, 0.005763304885476828, 0.00692780502140522, 0.016022883355617523, 0.005636787042021751, 0.012948121875524521, 0.006578624714165926, 0.0056135933846235275, 0.027646679431200027, 0.007951621897518635, 0.006856526248157024, 0.008126642554998398, 0.008815106935799122, 0.017286134883761406, 0.006561210844665766, 0.01047937385737896, 0.006136099807918072, 0.004649563692510128, 0.011019070632755756, 0.0073545463383197784, 0.012892208062112331, 0.010612603276968002, 0.005951428785920143, 0.005025019403547049, 0.004980198107659817, 0.00586756831035018, 0.008139176294207573, 0.008465650491416454, 0.004908355418592691, 0.00236727693118155, 0.00874753575772047, 0.010129950009286404, 0.00996438879519701, 0.006191056687384844, 0.003069272730499506, 0.0052511184476315975, 0.01421693991869688, 0.005899154581129551, 0.012768033891916275, 0.005832071416079998, 0.005509505979716778, 0.01605841889977455, 0.007336948532611132, 0.00453156465664506, 0.01489177718758583, 0.00894080102443695, 0.004778925329446793, 0.003684456693008542, 0.01631387509405613, 0.00250915065407753, 0.0025703529827296734, 0.00811441708356142, 0.013224218972027302, 0.010230367071926594, 0.0076314122416079044]",1.0210351943969727,0.15628516674041748,4.4873809814453125
euclidean_full_119,trajectory,0.1875,JVASP-22673,119,55.75,0.0,0.0,-2.1923904418945312,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00923963077366352, 0.012284152209758759, 0.010843902826309204, 0.004067134112119675, 0.005288752727210522, 0.010425608605146408, 0.005110415164381266, 0.005350717343389988, 0.00485599972307682, 0.01848248392343521, 0.014178370125591755, 0.007867925800383091, 0.004184678662568331, 0.009685822762548923, 0.0035766707733273506, 0.009433452039957047, 0.004261198919266462, 0.007829468697309494, 0.010591257363557816, 0.0061664879322052, 0.006341355387121439, 0.005846425890922546, 0.009049294516444206, 0.004984935745596886, 0.007938082329928875, 0.005332313943654299, 0.01026212889701128, 0.0056942361406981945, 0.00441679498180747, 0.00937761552631855, 0.005025817081332207, 0.005448922514915466, 0.010171312838792801, 0.0027352464385330677, 0.010312827304005623, 0.01401003822684288, 0.006145704537630081, 0.007380837108939886, 0.011650384403765202, 0.005852161440998316, 0.007049136329442263, 0.004806132521480322, 0.010074968449771404, 0.006966586224734783, 0.003064511576667428, 0.015429900027811527, 0.004930611699819565, 0.013439521193504333, 0.004606572911143303, 0.005974652245640755, 0.010605107992887497, 0.0052095502614974976, 0.0073404135182499886, 0.0043314299546182156, 0.009699658490717411, 0.007156836800277233, 0.005738169886171818, 0.024827126413583755, 0.008147045969963074, 0.008183043450117111, 0.010788524523377419, 0.009313492104411125, 0.02657383307814598, 0.0041586169973015785, 0.009638129733502865, 0.005671254824846983, 0.006827532313764095, 0.015934942290186882, 0.005694271996617317, 0.013215525075793266, 0.006641106214374304, 0.005539987701922655, 0.027612362056970596, 0.007960294373333454, 0.006712178699672222, 0.008121058344841003, 0.008890697732567787, 0.01753023825585842, 0.006513576954603195, 0.0103206317871809, 0.006168131250888109, 0.00467725470662117, 0.011084260419011116, 0.007470423821359873, 0.012675167061388493, 0.010612063109874725, 0.005926080048084259, 0.005043076816946268, 0.004953052382916212, 0.005849410314112902, 0.00792130921036005, 0.008551917970180511, 0.004971423652023077, 0.002362404018640518, 0.008680813014507294, 0.010154466144740582, 0.010042179375886917, 0.006206425838172436, 0.003094962565228343, 0.005224454682320356, 0.014271602034568787, 0.005893029272556305, 0.012777574360370636, 0.00594210484996438, 0.005459049250930548, 0.015935290604829788, 0.007485953159630299, 0.004494320135563612, 0.014986475929617882, 0.008998371660709381, 0.004822037648409605, 0.0036731562577188015, 0.016203850507736206, 0.0025032327976077795, 0.002641962841153145, 0.00813365075737238, 0.013215718790888786, 0.010255996137857437, 0.007697497494518757]",1.0205410718917847,0.1558225005865097,4.567509174346924
